user_id,ad_source,campaign,campaign_id,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
124741,instagram,unknown,IN15241,ios,DE,175.0,1,2025-07-06,2025-07-06,175.0
124742,instagram,unknown,IN63161,android,GR,75.0,1,2025-09-14,2025-09-14,75.0
124743,instagram,unknown,IN40422,ios,MT,105.0,1,2025-09-15,2025-09-15,105.0
124744,google,unknown,GO46618,ios,GR,160.0,1,2025-07-17,2025-07-17,160.0
124745,instagram,unknown,IN17184,android,RO,35.0,1,2025-07-08,2025-07-08,35.0
124746,twitter,unknown,TW35506,android,GR,20.0,1,2025-01-28,2025-01-28,20.0
124747,google,unknown,GO69709,ios,SE,215.0,1,2025-09-13,2025-09-13,215.0
124748,google,unknown,GO47204,ios,BE,205.0,1,2025-01-14,2025-01-14,205.0
124749,google,unknown,GO95834,ios,SE,220.0,1,2025-04-10,2025-04-10,220.0
124750,facebook,unknown,FA70593,android,SK,65.0,1,2025-03-07,2025-03-07,65.0
124751,affiliate,unknown,AF59812,ios,HU,115.0,1,2025-04-03,2025-04-03,115.0
124752,tiktok,unknown,TI31969,android,AT,15.0,1,2025-07-11,2025-07-11,15.0
124753,twitter,unknown,TW53277,android,LT,45.0,1,2025-03-31,2025-03-31,45.0
124754,twitter,unknown,TW52062,ios,DE,220.0,1,2025-06-05,2025-06-05,220.0
124755,affiliate,unknown,AF43041,ios,FI,205.0,1,2025-07-06,2025-07-06,205.0
124756,twitter,unknown,TW50214,ios,PL,95.0,1,2025-01-19,2025-01-19,95.0
124757,google,unknown,GO34539,ios,LT,110.0,1,2025-07-07,2025-07-07,110.0
124758,instagram,unknown,IN12609,ios,CY,65.0,1,2025-03-30,2025-03-30,65.0
124759,tiktok,unknown,TI68411,android,BE,75.0,1,2025-09-10,2025-09-10,75.0
124760,facebook,unknown,FA98042,ios,HR,30.0,1,2025-11-17,2025-11-17,30.0
124761,twitter,unknown,TW50774,android,SK,55.0,1,2025-05-26,2025-05-26,55.0
124762,tiktok,unknown,TI91289,android,PT,30.0,1,2025-01-17,2025-01-17,30.0
124763,instagram,unknown,IN56927,ios,SE,90.0,1,2025-05-27,2025-05-27,90.0
124764,twitter,unknown,TW92549,ios,BG,85.0,1,2025-07-21,2025-07-21,85.0
124765,twitter,unknown,TW51908,android,LT,100.0,1,2025-04-05,2025-04-05,100.0
124766,google,unknown,GO74026,android,IE,30.0,1,2025-06-27,2025-06-27,30.0
124767,affiliate,unknown,AF32208,ios,LV,95.0,1,2025-04-24,2025-04-24,95.0
124768,google,unknown,GO47401,ios,FI,175.0,1,2025-11-29,2025-11-29,175.0
124769,tiktok,unknown,TI92429,ios,ES,80.0,1,2025-01-02,2025-01-02,80.0
124770,affiliate,unknown,AF26330,ios,SI,220.0,1,2025-04-07,2025-04-07,220.0
124771,google,unknown,GO48571,ios,EE,120.0,1,2025-04-25,2025-04-25,120.0
124772,instagram,unknown,IN67313,ios,HU,80.0,1,2025-09-27,2025-09-27,80.0
124773,affiliate,unknown,AF99755,android,SI,25.0,1,2025-11-20,2025-11-20,25.0
124774,google,unknown,GO78600,android,MT,185.0,1,2025-12-24,2025-12-24,185.0
124775,google,unknown,GO32062,ios,IT,175.0,1,2025-12-10,2025-12-10,175.0
124776,instagram,unknown,IN19448,android,BE,95.0,1,2025-04-21,2025-04-21,95.0
124777,google,unknown,GO39015,ios,PL,60.0,1,2025-04-12,2025-04-12,60.0
124778,tiktok,unknown,TI68244,ios,IT,60.0,1,2025-01-20,2025-01-20,60.0
124779,google,unknown,GO24945,android,ES,150.0,1,2025-04-23,2025-04-23,150.0
124780,tiktok,unknown,TI55612,android,SK,10.0,1,2025-07-02,2025-07-02,10.0
124781,facebook,unknown,FA83867,ios,SI,140.0,1,2025-10-10,2025-10-10,140.0
124782,google,unknown,GO40802,android,HU,170.0,1,2025-06-16,2025-06-16,170.0
124783,tiktok,unknown,TI99622,ios,AT,70.0,1,2025-07-20,2025-07-20,70.0
124784,google,unknown,GO92859,android,PT,160.0,1,2025-01-11,2025-01-11,160.0
124785,google,unknown,GO85102,ios,IT,45.0,1,2025-02-16,2025-02-16,45.0
124786,tiktok,unknown,TI80228,android,IE,45.0,1,2025-04-19,2025-04-19,45.0
124787,affiliate,unknown,AF77272,ios,BG,85.0,1,2025-07-30,2025-07-30,85.0
124788,twitter,unknown,TW80552,android,CZ,155.0,1,2025-02-10,2025-02-10,155.0
124789,facebook,unknown,FA55156,android,FR,100.0,1,2025-05-27,2025-05-27,100.0
124790,instagram,unknown,IN23112,android,AT,45.0,1,2025-01-05,2025-01-05,45.0
124791,google,unknown,GO99298,android,LU,245.0,1,2025-10-25,2025-10-25,245.0
124792,instagram,unknown,IN79217,ios,IT,125.0,1,2025-07-04,2025-07-04,125.0
124793,affiliate,unknown,AF62527,android,RO,160.0,1,2025-12-18,2025-12-18,160.0
124794,tiktok,unknown,TI41327,ios,DK,15.0,1,2025-01-18,2025-01-18,15.0
124795,facebook,unknown,FA82874,ios,SE,190.0,1,2025-10-29,2025-10-29,190.0
124796,twitter,unknown,TW40864,android,ES,120.0,1,2025-10-11,2025-10-11,120.0
124797,tiktok,unknown,TI62021,android,SE,115.0,1,2025-06-12,2025-06-12,115.0
124798,instagram,unknown,IN68489,android,HR,30.0,1,2025-07-07,2025-07-07,30.0
124799,google,unknown,GO71799,android,GR,150.0,1,2025-07-13,2025-07-13,150.0
124800,google,unknown,GO11553,android,LU,210.0,1,2025-01-04,2025-01-04,210.0
124801,instagram,unknown,IN47504,android,ES,140.0,1,2025-02-13,2025-02-13,140.0
124802,twitter,unknown,TW94934,android,FR,155.0,1,2025-09-25,2025-09-25,155.0
124803,instagram,unknown,IN45964,android,RO,105.0,1,2025-05-11,2025-05-11,105.0
124804,affiliate,unknown,AF34281,ios,HU,185.0,1,2025-11-15,2025-11-15,185.0
124805,facebook,unknown,FA41780,android,SE,50.0,1,2025-10-05,2025-10-05,50.0
124806,google,unknown,GO90485,android,IT,70.0,1,2025-05-26,2025-05-26,70.0
124807,google,unknown,GO81579,android,SK,135.0,1,2025-08-05,2025-08-05,135.0
124808,instagram,unknown,IN70014,android,LU,40.0,1,2025-08-24,2025-08-24,40.0
124809,google,unknown,GO46057,ios,PL,185.0,1,2025-06-16,2025-06-16,185.0
124810,affiliate,unknown,AF42932,android,IT,30.0,1,2025-04-01,2025-04-01,30.0
124811,affiliate,unknown,AF75300,android,CY,275.0,1,2025-04-30,2025-04-30,275.0
124812,google,unknown,GO62212,ios,IE,110.0,1,2025-10-02,2025-10-02,110.0
124813,instagram,unknown,IN39052,ios,PL,40.0,1,2025-01-15,2025-01-15,40.0
124814,instagram,unknown,IN63256,ios,ES,155.0,1,2025-02-22,2025-02-22,155.0
124815,instagram,unknown,IN80507,ios,ES,105.0,1,2025-10-27,2025-10-27,105.0
124816,tiktok,unknown,TI61254,android,DK,125.0,1,2025-11-19,2025-11-19,125.0
124817,tiktok,unknown,TI55171,ios,RO,80.0,1,2025-02-13,2025-02-13,80.0
124818,twitter,unknown,TW62368,android,LV,50.0,1,2025-10-10,2025-10-10,50.0
124819,twitter,unknown,TW60696,ios,IT,65.0,1,2025-07-02,2025-07-02,65.0
124820,twitter,unknown,TW58209,android,IT,170.0,1,2025-10-08,2025-10-08,170.0
124821,google,unknown,GO75479,android,MT,70.0,1,2025-12-20,2025-12-20,70.0
124822,google,unknown,GO75635,android,LV,35.0,1,2025-11-10,2025-11-10,35.0
124823,twitter,unknown,TW68080,ios,ES,80.0,1,2025-07-10,2025-07-10,80.0
124824,affiliate,unknown,AF65542,ios,LV,305.0,1,2025-10-13,2025-10-13,305.0
124825,instagram,unknown,IN22038,android,FI,135.0,1,2025-11-05,2025-11-05,135.0
124826,twitter,unknown,TW71498,ios,IE,190.0,1,2025-01-27,2025-01-27,190.0
124827,affiliate,unknown,AF97235,ios,MT,220.0,1,2025-01-12,2025-01-12,220.0
124828,affiliate,unknown,AF22267,android,SE,430.0,1,2025-10-24,2025-10-24,430.0
124829,facebook,unknown,FA59077,android,BG,95.0,1,2025-11-17,2025-11-17,95.0
124830,google,unknown,GO81367,android,IE,205.0,1,2025-02-25,2025-02-25,205.0
124831,google,unknown,GO45733,ios,SE,150.0,1,2025-01-16,2025-01-16,150.0
124832,facebook,unknown,FA92443,android,IE,95.0,1,2025-01-11,2025-01-11,95.0
124833,instagram,unknown,IN62793,ios,HR,80.0,1,2025-11-20,2025-11-20,80.0
124834,twitter,unknown,TW20416,ios,HR,120.0,1,2025-03-05,2025-03-05,120.0
124835,instagram,unknown,IN11345,android,IE,175.0,1,2025-12-17,2025-12-17,175.0
124836,twitter,unknown,TW61155,android,IE,60.0,1,2025-03-05,2025-03-05,60.0
124837,instagram,unknown,IN80576,android,SI,110.0,1,2025-10-08,2025-10-08,110.0
124838,twitter,unknown,TW28429,android,RO,20.0,1,2025-08-09,2025-08-09,20.0
124839,instagram,unknown,IN57204,ios,CZ,85.0,1,2025-07-25,2025-07-25,85.0
124840,tiktok,unknown,TI25143,ios,DK,105.0,1,2025-04-21,2025-04-21,105.0
124841,instagram,unknown,IN57374,android,BG,90.0,1,2025-12-04,2025-12-04,90.0
124842,twitter,unknown,TW83423,android,CZ,35.0,1,2025-08-26,2025-08-26,35.0
124843,instagram,unknown,IN73631,android,IE,95.0,1,2025-08-29,2025-08-29,95.0
124844,instagram,unknown,IN51962,ios,BE,40.0,1,2025-02-03,2025-02-03,40.0
124845,tiktok,unknown,TI77287,ios,LV,85.0,1,2025-08-22,2025-08-22,85.0
124846,instagram,unknown,IN28495,android,IE,20.0,1,2025-03-14,2025-03-14,20.0
124847,facebook,unknown,FA64822,android,GR,140.0,1,2025-01-03,2025-01-03,140.0
124848,twitter,unknown,TW71092,android,BG,45.0,1,2025-11-09,2025-11-09,45.0
124849,affiliate,unknown,AF88545,android,RO,190.0,1,2025-09-13,2025-09-13,190.0
124850,facebook,unknown,FA55877,android,BG,15.0,1,2025-12-28,2025-12-28,15.0
124851,twitter,unknown,TW15460,ios,SE,165.0,1,2025-05-07,2025-05-07,165.0
124852,affiliate,unknown,AF82601,ios,SI,305.0,1,2025-03-13,2025-03-13,305.0
124853,affiliate,unknown,AF94667,android,GR,210.0,1,2025-09-18,2025-09-18,210.0
124854,facebook,unknown,FA65864,android,ES,115.0,1,2025-03-01,2025-03-01,115.0
124855,google,unknown,GO44217,android,HU,15.0,1,2025-01-28,2025-01-28,15.0
124856,tiktok,unknown,TI85500,ios,PT,15.0,1,2025-02-18,2025-02-18,15.0
124857,google,unknown,GO96332,ios,BE,215.0,1,2025-02-21,2025-02-21,215.0
124858,tiktok,unknown,TI19340,ios,PL,20.0,1,2025-03-31,2025-03-31,20.0
124859,google,unknown,GO76339,android,CZ,110.0,1,2025-10-25,2025-10-25,110.0
124860,instagram,unknown,IN68401,android,BE,60.0,1,2025-12-05,2025-12-05,60.0
124861,google,unknown,GO89531,ios,DE,165.0,1,2025-01-06,2025-01-06,165.0
124862,tiktok,unknown,TI60891,android,RO,95.0,1,2025-10-21,2025-10-21,95.0
124863,twitter,unknown,TW79438,android,ES,155.0,1,2025-03-15,2025-03-15,155.0
124864,twitter,unknown,TW87997,android,CZ,170.0,1,2025-07-16,2025-07-16,170.0
124865,instagram,unknown,IN83127,ios,CY,100.0,1,2025-07-05,2025-07-05,100.0
124866,facebook,unknown,FA27220,ios,SI,125.0,1,2025-03-30,2025-03-30,125.0
124867,google,unknown,GO89308,android,SK,110.0,1,2025-08-10,2025-08-10,110.0
124868,affiliate,unknown,AF68555,android,IT,305.0,1,2025-01-21,2025-01-21,305.0
124869,affiliate,unknown,AF59044,android,HR,75.0,1,2025-11-07,2025-11-07,75.0
124870,google,unknown,GO69192,android,CY,80.0,1,2025-03-30,2025-03-30,80.0
124871,facebook,unknown,FA58284,ios,LT,120.0,1,2025-07-23,2025-07-23,120.0
124872,instagram,unknown,IN19825,ios,FR,175.0,1,2025-02-16,2025-02-16,175.0
124873,facebook,unknown,FA61136,ios,RO,115.0,1,2025-07-16,2025-07-16,115.0
124874,affiliate,unknown,AF28058,android,LU,60.0,1,2025-05-11,2025-05-11,60.0
124875,instagram,unknown,IN65890,android,BG,60.0,1,2025-02-07,2025-02-07,60.0
124876,facebook,unknown,FA76139,android,FI,135.0,1,2025-07-02,2025-07-02,135.0
124877,tiktok,unknown,TI56285,android,LT,90.0,1,2025-10-01,2025-10-01,90.0
124878,affiliate,unknown,AF39106,android,ES,145.0,1,2025-02-17,2025-02-17,145.0
124879,affiliate,unknown,AF82358,ios,ES,185.0,1,2025-08-26,2025-08-26,185.0
124880,tiktok,unknown,TI60676,ios,NL,100.0,1,2025-08-09,2025-08-09,100.0
124881,instagram,unknown,IN36501,android,HR,45.0,1,2025-01-03,2025-01-03,45.0
124882,tiktok,unknown,TI13662,ios,LV,30.0,1,2025-11-10,2025-11-10,30.0
124883,instagram,unknown,IN39347,ios,EE,10.0,1,2025-07-21,2025-07-21,10.0
124884,google,unknown,GO84083,ios,HU,155.0,1,2025-05-23,2025-05-23,155.0
124885,twitter,unknown,TW25954,android,EE,105.0,1,2025-12-01,2025-12-01,105.0
124886,google,unknown,GO49776,android,NL,55.0,1,2025-07-23,2025-07-23,55.0
124887,affiliate,unknown,AF12246,ios,SK,250.0,1,2025-01-03,2025-01-03,250.0
124888,tiktok,unknown,TI17171,ios,PT,105.0,1,2025-07-06,2025-07-06,105.0
124889,google,unknown,GO81068,android,LU,240.0,1,2025-11-15,2025-11-15,240.0
124890,instagram,unknown,IN85847,ios,IE,30.0,1,2025-10-03,2025-10-03,30.0
124891,affiliate,unknown,AF66420,android,CZ,95.0,1,2025-02-13,2025-02-13,95.0
124892,instagram,unknown,IN56777,ios,SE,80.0,1,2025-11-19,2025-11-19,80.0
124893,twitter,unknown,TW21014,ios,HU,120.0,1,2025-04-08,2025-04-08,120.0
124894,affiliate,unknown,AF37168,ios,AT,80.0,1,2025-11-10,2025-11-10,80.0
124895,facebook,unknown,FA89146,ios,EE,30.0,1,2025-12-23,2025-12-23,30.0
124896,affiliate,unknown,AF28487,ios,RO,20.0,1,2025-06-02,2025-06-02,20.0
124897,facebook,unknown,FA56671,android,MT,135.0,1,2025-05-25,2025-05-25,135.0
124898,instagram,unknown,IN86609,android,NL,135.0,1,2025-01-27,2025-01-27,135.0
124899,tiktok,unknown,TI52420,android,LU,170.0,1,2025-08-31,2025-08-31,170.0
124900,google,unknown,GO79041,ios,LT,155.0,1,2025-11-29,2025-11-29,155.0
124901,affiliate,unknown,AF31551,ios,FI,365.0,1,2025-10-29,2025-10-29,365.0
124902,facebook,unknown,FA11942,android,SI,80.0,1,2025-01-29,2025-01-29,80.0
124903,google,unknown,GO88918,ios,RO,125.0,1,2025-12-20,2025-12-20,125.0
124904,google,unknown,GO79854,android,AT,90.0,1,2025-02-16,2025-02-16,90.0
124905,twitter,unknown,TW45833,android,RO,150.0,1,2025-07-13,2025-07-13,150.0
124906,instagram,unknown,IN34054,android,FR,30.0,1,2025-04-27,2025-04-27,30.0
124907,google,unknown,GO45010,android,ES,185.0,1,2025-11-04,2025-11-04,185.0
124908,affiliate,unknown,AF57124,ios,IT,40.0,1,2025-02-22,2025-02-22,40.0
124909,tiktok,unknown,TI69824,android,IE,120.0,1,2025-08-13,2025-08-13,120.0
124910,facebook,unknown,FA64249,android,SE,55.0,1,2025-08-11,2025-08-11,55.0
124911,instagram,unknown,IN27194,android,BG,45.0,1,2025-08-22,2025-08-22,45.0
124912,instagram,unknown,IN42238,ios,EE,20.0,1,2025-11-05,2025-11-05,20.0
124913,twitter,unknown,TW87339,ios,GR,165.0,1,2025-03-16,2025-03-16,165.0
124914,facebook,unknown,FA22943,ios,PT,90.0,1,2025-09-25,2025-09-25,90.0
124915,tiktok,unknown,TI48679,android,BG,40.0,1,2025-07-14,2025-07-14,40.0
124916,instagram,unknown,IN62229,ios,CY,60.0,1,2025-03-27,2025-03-27,60.0
124917,tiktok,unknown,TI50634,ios,DE,35.0,1,2025-10-29,2025-10-29,35.0
124918,twitter,unknown,TW73956,ios,IT,130.0,1,2025-08-26,2025-08-26,130.0
124919,tiktok,unknown,TI15040,ios,PT,50.0,1,2025-09-20,2025-09-20,50.0
124920,affiliate,unknown,AF29600,android,BE,220.0,1,2025-08-23,2025-08-23,220.0
124921,affiliate,unknown,AF20697,android,BG,205.0,1,2025-02-25,2025-02-25,205.0
124922,twitter,unknown,TW62336,ios,EE,105.0,1,2025-12-04,2025-12-04,105.0
124923,affiliate,unknown,AF42949,ios,BE,385.0,1,2025-12-29,2025-12-29,385.0
124924,google,unknown,GO85837,ios,DE,135.0,1,2025-03-05,2025-03-05,135.0
124925,tiktok,unknown,TI48974,ios,PT,105.0,1,2025-03-23,2025-03-23,105.0
124926,instagram,unknown,IN64464,android,NL,95.0,1,2025-04-26,2025-04-26,95.0
124927,twitter,unknown,TW76342,ios,EE,60.0,1,2025-03-14,2025-03-14,60.0
124928,google,unknown,GO12948,ios,CY,135.0,1,2025-11-11,2025-11-11,135.0
124929,facebook,unknown,FA68145,ios,LU,115.0,1,2025-09-07,2025-09-07,115.0
124930,twitter,unknown,TW14126,android,BE,220.0,1,2025-12-26,2025-12-26,220.0
124931,instagram,unknown,IN75768,android,LV,50.0,1,2025-04-09,2025-04-09,50.0
124932,facebook,unknown,FA28094,ios,BG,70.0,1,2025-07-11,2025-07-11,70.0
124933,tiktok,unknown,TI11913,android,GR,55.0,1,2025-12-29,2025-12-29,55.0
124934,tiktok,unknown,TI98954,android,CZ,85.0,1,2025-10-01,2025-10-01,85.0
124935,google,unknown,GO98642,ios,HR,75.0,1,2025-02-19,2025-02-19,75.0
124936,twitter,unknown,TW17841,ios,HU,155.0,1,2025-09-20,2025-09-20,155.0
124937,affiliate,unknown,AF87871,android,AT,290.0,1,2025-02-26,2025-02-26,290.0
124938,twitter,unknown,TW30685,ios,FR,190.0,1,2025-10-14,2025-10-14,190.0
124939,facebook,unknown,FA11730,ios,HR,115.0,1,2025-06-06,2025-06-06,115.0
124940,twitter,unknown,TW72745,android,NL,60.0,1,2025-08-03,2025-08-03,60.0
124941,instagram,unknown,IN24808,ios,CZ,15.0,1,2025-12-02,2025-12-02,15.0
124942,twitter,unknown,TW79343,android,CZ,35.0,1,2025-06-22,2025-06-22,35.0
124943,google,unknown,GO56805,android,ES,95.0,1,2025-09-27,2025-09-27,95.0
124944,facebook,unknown,FA59416,android,RO,90.0,1,2025-09-28,2025-09-28,90.0
124945,tiktok,unknown,TI28896,android,BG,25.0,1,2025-12-02,2025-12-02,25.0
124946,twitter,unknown,TW40383,android,PL,170.0,1,2025-12-04,2025-12-04,170.0
124947,affiliate,unknown,AF49962,ios,CY,110.0,1,2025-07-23,2025-07-23,110.0
124948,facebook,unknown,FA56759,ios,MT,40.0,1,2025-01-17,2025-01-17,40.0
124949,tiktok,unknown,TI78866,android,RO,35.0,1,2025-12-03,2025-12-03,35.0
124950,twitter,unknown,TW98436,android,HU,105.0,1,2025-09-19,2025-09-19,105.0
124951,twitter,unknown,TW65040,ios,DK,95.0,1,2025-06-03,2025-06-03,95.0
124952,google,unknown,GO26056,ios,ES,35.0,1,2025-11-16,2025-11-16,35.0
124953,affiliate,unknown,AF87009,android,MT,430.0,1,2025-11-24,2025-11-24,430.0
124954,google,unknown,GO29372,ios,EE,180.0,1,2025-12-14,2025-12-14,180.0
124955,facebook,unknown,FA65431,ios,ES,140.0,1,2025-07-19,2025-07-19,140.0
124956,affiliate,unknown,AF98950,ios,LV,340.0,1,2025-10-19,2025-10-19,340.0
124957,google,unknown,GO61122,ios,GR,110.0,1,2025-12-03,2025-12-03,110.0
124958,affiliate,unknown,AF70817,android,BE,130.0,1,2025-04-27,2025-04-27,130.0
124959,facebook,unknown,FA44992,android,LT,110.0,1,2025-11-10,2025-11-10,110.0
124960,facebook,unknown,FA19881,ios,LT,65.0,1,2025-08-11,2025-08-11,65.0
124961,twitter,unknown,TW38411,ios,IE,150.0,1,2025-09-25,2025-09-25,150.0
124962,tiktok,unknown,TI27045,ios,LT,95.0,1,2025-07-16,2025-07-16,95.0
124963,twitter,unknown,TW81251,ios,LV,25.0,1,2025-08-29,2025-08-29,25.0
124964,instagram,unknown,IN39327,ios,DE,20.0,1,2025-06-17,2025-06-17,20.0
124965,twitter,unknown,TW21087,ios,RO,70.0,1,2025-03-25,2025-03-25,70.0
124966,tiktok,unknown,TI39650,android,DK,95.0,1,2025-10-13,2025-10-13,95.0
124967,google,unknown,GO36180,ios,CY,75.0,1,2025-09-02,2025-09-02,75.0
124968,affiliate,unknown,AF96234,ios,GR,350.0,1,2025-06-03,2025-06-03,350.0
124969,facebook,unknown,FA11203,android,SK,85.0,1,2025-12-03,2025-12-03,85.0
124970,tiktok,unknown,TI22794,ios,GR,90.0,1,2025-04-20,2025-04-20,90.0
124971,twitter,unknown,TW85234,android,CZ,120.0,1,2025-06-25,2025-06-25,120.0
124972,tiktok,unknown,TI70584,android,AT,120.0,1,2025-10-11,2025-10-11,120.0
124973,affiliate,unknown,AF19165,android,CZ,280.0,1,2025-03-03,2025-03-03,280.0
124974,affiliate,unknown,AF20793,android,SK,30.0,1,2025-05-09,2025-05-09,30.0
124975,twitter,unknown,TW67473,ios,AT,75.0,1,2025-05-31,2025-05-31,75.0
124976,affiliate,unknown,AF14129,android,IE,55.0,1,2025-12-21,2025-12-21,55.0
124977,facebook,unknown,FA98171,ios,SK,40.0,1,2025-10-15,2025-10-15,40.0
124978,instagram,unknown,IN46704,android,BG,35.0,1,2025-03-28,2025-03-28,35.0
124979,tiktok,unknown,TI94178,ios,BE,20.0,1,2025-03-03,2025-03-03,20.0
124980,affiliate,unknown,AF58888,ios,IE,280.0,1,2025-04-25,2025-04-25,280.0
124981,tiktok,unknown,TI72289,ios,LV,90.0,1,2025-12-27,2025-12-27,90.0
124982,tiktok,unknown,TI10035,ios,RO,10.0,1,2025-05-01,2025-05-01,10.0
124983,instagram,unknown,IN43955,android,SE,85.0,1,2025-06-30,2025-06-30,85.0
124984,facebook,unknown,FA90142,android,CY,50.0,1,2025-03-11,2025-03-11,50.0
124985,affiliate,unknown,AF86349,ios,FR,70.0,1,2025-10-02,2025-10-02,70.0
124986,facebook,unknown,FA16966,ios,ES,135.0,1,2025-07-03,2025-07-03,135.0
124987,tiktok,unknown,TI78637,ios,CZ,15.0,1,2025-01-10,2025-01-10,15.0
124988,facebook,unknown,FA99373,ios,LU,40.0,1,2025-04-13,2025-04-13,40.0
124989,facebook,unknown,FA89575,ios,LU,65.0,1,2025-01-28,2025-01-28,65.0
124990,instagram,unknown,IN11978,ios,AT,140.0,1,2025-08-18,2025-08-18,140.0
124991,google,unknown,GO26589,ios,RO,95.0,1,2025-10-13,2025-10-13,95.0
124992,affiliate,unknown,AF84411,ios,HR,65.0,1,2025-01-28,2025-01-28,65.0
124993,twitter,unknown,TW76694,ios,ES,125.0,1,2025-10-01,2025-10-01,125.0
124994,facebook,unknown,FA33027,android,ES,20.0,1,2025-04-25,2025-04-25,20.0
124995,instagram,unknown,IN33663,android,BG,50.0,1,2025-06-05,2025-06-05,50.0
124996,affiliate,unknown,AF43113,ios,LT,260.0,1,2025-07-31,2025-07-31,260.0
124997,instagram,unknown,IN46883,ios,BE,70.0,1,2025-03-06,2025-03-06,70.0
124998,instagram,unknown,IN83101,android,BG,50.0,1,2025-07-22,2025-07-22,50.0
124999,twitter,unknown,TW98693,ios,IT,125.0,1,2025-08-31,2025-08-31,125.0
125000,twitter,unknown,TW94347,ios,LU,265.0,1,2025-01-02,2025-01-02,265.0
125001,instagram,unknown,IN47262,android,LT,75.0,1,2025-07-28,2025-07-28,75.0
125002,tiktok,unknown,TI22671,android,BG,50.0,1,2025-11-28,2025-11-28,50.0
125003,affiliate,unknown,AF48157,ios,BE,265.0,1,2025-07-14,2025-07-14,265.0
125004,instagram,unknown,IN26584,android,EE,105.0,1,2025-07-03,2025-07-03,105.0
125005,affiliate,unknown,AF17197,android,HU,285.0,1,2025-02-01,2025-02-01,285.0
125006,affiliate,unknown,AF94970,ios,MT,65.0,1,2025-02-07,2025-02-07,65.0
125007,facebook,unknown,FA49031,ios,SK,85.0,1,2025-06-13,2025-06-13,85.0
125008,affiliate,unknown,AF99219,android,SK,320.0,1,2025-04-01,2025-04-01,320.0
125009,twitter,unknown,TW47280,android,IE,240.0,1,2025-10-26,2025-10-26,240.0
125010,instagram,unknown,IN39813,android,RO,40.0,1,2025-07-29,2025-07-29,40.0
125011,tiktok,unknown,TI55562,android,SK,80.0,1,2025-08-27,2025-08-27,80.0
125012,twitter,unknown,TW27294,ios,IT,160.0,1,2025-04-28,2025-04-28,160.0
125013,instagram,unknown,IN10243,android,GR,40.0,1,2025-10-27,2025-10-27,40.0
125014,twitter,unknown,TW97701,ios,NL,165.0,1,2025-07-31,2025-07-31,165.0
125015,instagram,unknown,IN51629,ios,LT,85.0,1,2025-06-12,2025-06-12,85.0
125016,google,unknown,GO49172,android,BG,30.0,1,2025-02-04,2025-02-04,30.0
125017,facebook,unknown,FA54780,ios,RO,115.0,1,2025-07-04,2025-07-04,115.0
125018,affiliate,unknown,AF34533,android,PL,35.0,1,2025-05-16,2025-05-16,35.0
125019,google,unknown,GO76720,android,LU,160.0,1,2025-03-13,2025-03-13,160.0
125020,affiliate,unknown,AF40123,android,HR,180.0,1,2025-08-30,2025-08-30,180.0
125021,google,unknown,GO93699,android,FI,90.0,1,2025-11-27,2025-11-27,90.0
125022,affiliate,unknown,AF28046,ios,EE,205.0,1,2025-05-28,2025-05-28,205.0
125023,google,unknown,GO51697,ios,FI,60.0,1,2025-06-19,2025-06-19,60.0
125024,instagram,unknown,IN62258,ios,GR,80.0,1,2025-10-07,2025-10-07,80.0
125025,google,unknown,GO64488,android,BG,70.0,1,2025-10-09,2025-10-09,70.0
125026,twitter,unknown,TW36104,ios,LT,60.0,1,2025-11-23,2025-11-23,60.0
125027,affiliate,unknown,AF85091,ios,SE,390.0,1,2025-10-16,2025-10-16,390.0
125028,tiktok,unknown,TI45821,ios,HR,65.0,1,2025-07-12,2025-07-12,65.0
125029,twitter,unknown,TW41464,ios,PT,160.0,1,2025-10-28,2025-10-28,160.0
125030,google,unknown,GO75486,android,LU,55.0,1,2025-10-03,2025-10-03,55.0
125031,instagram,unknown,IN15055,android,BG,10.0,1,2025-02-24,2025-02-24,10.0
125032,twitter,unknown,TW12477,android,SE,145.0,1,2025-06-21,2025-06-21,145.0
125033,google,unknown,GO26275,android,PT,140.0,1,2025-01-05,2025-01-05,140.0
125034,affiliate,unknown,AF53448,android,AT,65.0,1,2025-10-09,2025-10-09,65.0
125035,affiliate,unknown,AF10524,android,CY,30.0,1,2025-04-25,2025-04-25,30.0
125036,google,unknown,GO57999,android,LV,105.0,1,2025-10-16,2025-10-16,105.0
125037,tiktok,unknown,TI41770,android,DE,25.0,1,2025-01-14,2025-01-14,25.0
125038,twitter,unknown,TW94121,ios,SI,80.0,1,2025-12-10,2025-12-10,80.0
125039,affiliate,unknown,AF48637,ios,IT,195.0,1,2025-04-16,2025-04-16,195.0
125040,twitter,unknown,TW15352,android,EE,120.0,1,2025-10-24,2025-10-24,120.0
125041,instagram,unknown,IN69832,android,CY,30.0,1,2025-07-22,2025-07-22,30.0
125042,tiktok,unknown,TI34172,android,LT,60.0,1,2025-10-16,2025-10-16,60.0
125043,affiliate,unknown,AF43908,ios,HR,350.0,1,2025-08-20,2025-08-20,350.0
125044,affiliate,unknown,AF54682,ios,HR,310.0,1,2025-10-24,2025-10-24,310.0
125045,instagram,unknown,IN28414,android,HR,65.0,1,2025-05-10,2025-05-10,65.0
125046,google,unknown,GO38961,android,SI,180.0,1,2025-09-30,2025-09-30,180.0
