user_id,ad_source,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
103023,affiliate,android,MT,88,1,2025-10-22,2025-10-22,88.0
103023,affiliate,android,CY,51,1,2025-11-14,2025-11-14,51.0
103024,tiktok,ios,PL,6,1,2025-01-07,2025-01-07,6.0
103024,tiktok,ios,HR,28,1,2025-01-31,2025-01-31,28.0
103024,google,ios,BG,23,1,2025-02-03,2025-02-03,23.0
103024,tiktok,ios,ES,9,1,2025-02-17,2025-02-17,9.0
103024,google,ios,HR,123,1,2025-06-10,2025-06-10,123.0
103024,google,ios,LU,120,1,2025-06-20,2025-06-20,120.0
103024,google,ios,AT,92,1,2025-08-16,2025-08-16,92.0
103024,tiktok,ios,IT,59,1,2025-11-18,2025-11-18,59.0
103025,google,ios,CY,4,1,2025-01-07,2025-01-07,4.0
103025,google,ios,HR,28,1,2025-04-03,2025-04-03,28.0
103025,google,ios,SE,205,2,2025-05-17,2025-12-26,307.5
103025,instagram,ios,PT,70,1,2025-05-30,2025-05-30,70.0
103025,instagram,ios,SI,24,1,2025-06-15,2025-06-15,24.0
103025,instagram,ios,HR,176,1,2025-10-20,2025-10-20,176.0
103025,instagram,ios,LU,231,1,2025-11-19,2025-11-19,231.0
103026,twitter,ios,LT,66,1,2025-03-10,2025-03-10,66.0
103026,twitter,ios,BE,32,1,2025-04-06,2025-04-06,32.0
103026,affiliate,ios,CY,23,1,2025-04-11,2025-04-11,23.0
103026,twitter,ios,NL,11,1,2025-04-11,2025-04-11,11.0
103026,affiliate,ios,CZ,9,1,2025-06-17,2025-06-17,9.0
103026,affiliate,ios,GR,57,1,2025-09-13,2025-09-13,57.0
103026,twitter,ios,FI,205,1,2025-10-19,2025-10-19,205.0
103026,affiliate,ios,FI,221,1,2025-11-27,2025-11-27,221.0
103027,tiktok,android,LT,20,1,2025-01-12,2025-01-12,20.0
103027,tiktok,android,AT,8,1,2025-02-14,2025-02-14,8.0
103027,affiliate,ios,EE,132,2,2025-02-17,2025-12-16,198.0
103027,affiliate,ios,MT,22,1,2025-04-29,2025-04-29,22.0
103027,affiliate,ios,ES,43,1,2025-08-23,2025-08-23,43.0
103027,tiktok,android,SE,48,1,2025-10-09,2025-10-09,48.0
103027,tiktok,android,LU,243,1,2025-10-19,2025-10-19,243.0
103028,instagram,android,NL,64,2,2025-04-16,2025-11-28,96.0
103028,twitter,ios,SI,58,1,2025-05-09,2025-05-09,58.0
103028,instagram,android,FI,28,1,2025-05-14,2025-05-14,28.0
103028,twitter,ios,BE,48,1,2025-05-15,2025-05-15,48.0
103028,instagram,android,MT,28,1,2025-05-28,2025-05-28,28.0
103028,twitter,ios,PT,45,1,2025-12-09,2025-12-09,45.0
103028,twitter,ios,ES,60,1,2025-12-31,2025-12-31,60.0
103029,google,android,DK,129,1,2025-06-02,2025-06-02,129.0
103029,instagram,android,PT,126,1,2025-07-23,2025-07-23,126.0
103029,google,android,BG,126,1,2025-07-25,2025-07-25,126.0
103029,google,android,SI,172,1,2025-07-29,2025-07-29,172.0
103029,google,android,HU,84,1,2025-09-07,2025-09-07,84.0
103029,instagram,android,HU,114,1,2025-10-31,2025-10-31,114.0
103029,instagram,android,IT,49,1,2025-11-17,2025-11-17,49.0
103029,instagram,android,ES,20,1,2025-12-16,2025-12-16,20.0
103030,instagram,android,AT,77,1,2025-03-17,2025-03-17,77.0
103030,affiliate,android,PL,62,1,2025-05-29,2025-05-29,62.0
103030,instagram,android,IT,34,1,2025-05-30,2025-05-30,34.0
103030,affiliate,android,NL,27,1,2025-07-01,2025-07-01,27.0
103030,affiliate,android,IT,22,1,2025-10-02,2025-10-02,22.0
103030,affiliate,android,BG,152,1,2025-10-16,2025-10-16,152.0
103030,instagram,android,CY,15,1,2025-12-01,2025-12-01,15.0
103030,instagram,android,SE,100,1,2025-12-07,2025-12-07,100.0
103031,instagram,android,FR,80,1,2025-03-21,2025-03-21,80.0
103031,tiktok,ios,LT,189,1,2025-09-04,2025-09-04,189.0
103031,instagram,android,LT,41,1,2025-09-29,2025-09-29,41.0
103031,tiktok,ios,PT,67,1,2025-10-06,2025-10-06,67.0
103031,instagram,android,HU,17,1,2025-10-14,2025-10-14,17.0
103031,tiktok,ios,SK,186,1,2025-10-31,2025-10-31,186.0
103031,instagram,android,DE,226,1,2025-11-10,2025-11-10,226.0
103031,tiktok,ios,EE,185,1,2025-12-08,2025-12-08,185.0
103032,facebook,ios,LV,38,1,2025-02-17,2025-02-17,38.0
103032,tiktok,android,GR,3,1,2025-03-10,2025-03-10,3.0
103032,facebook,ios,LU,15,1,2025-03-29,2025-03-29,15.0
103032,facebook,ios,MT,36,1,2025-04-21,2025-04-21,36.0
103032,tiktok,android,NL,9,1,2025-05-02,2025-05-02,9.0
103032,tiktok,android,RO,87,1,2025-06-20,2025-06-20,87.0
103032,tiktok,android,BG,117,1,2025-09-13,2025-09-13,117.0
103032,facebook,ios,BE,70,1,2025-12-09,2025-12-09,70.0
103033,affiliate,ios,LU,17,1,2025-01-02,2025-01-02,17.0
103033,google,ios,PL,39,1,2025-05-09,2025-05-09,39.0
103033,affiliate,ios,BE,115,1,2025-05-23,2025-05-23,115.0
103033,affiliate,ios,SE,81,1,2025-07-22,2025-07-22,81.0
103033,google,ios,SK,164,1,2025-08-02,2025-08-02,164.0
103033,google,ios,BG,105,1,2025-10-10,2025-10-10,105.0
103033,google,ios,RO,152,1,2025-11-06,2025-11-06,152.0
103033,affiliate,ios,IT,28,1,2025-12-31,2025-12-31,28.0
103034,instagram,android,LV,16,1,2025-01-04,2025-01-04,16.0
103034,google,android,BE,14,1,2025-01-28,2025-01-28,14.0
103034,google,android,HR,62,1,2025-03-16,2025-03-16,62.0
103034,instagram,android,DK,82,1,2025-04-04,2025-04-04,82.0
103034,google,android,IE,212,1,2025-08-02,2025-08-02,212.0
103034,google,android,LV,100,1,2025-10-02,2025-10-02,100.0
103034,instagram,android,FI,165,1,2025-12-02,2025-12-02,165.0
103034,instagram,android,DE,150,1,2025-12-15,2025-12-15,150.0
103035,instagram,android,GR,5,1,2025-01-22,2025-01-22,5.0
103035,tiktok,ios,HU,18,1,2025-04-02,2025-04-02,18.0
103035,tiktok,ios,GR,13,1,2025-04-04,2025-04-04,13.0
103035,instagram,android,AT,30,1,2025-05-27,2025-05-27,30.0
103035,instagram,android,FI,220,1,2025-08-05,2025-08-05,220.0
103035,tiktok,ios,HR,57,1,2025-10-08,2025-10-08,57.0
103035,tiktok,ios,LU,157,1,2025-10-11,2025-10-11,157.0
103035,instagram,android,MT,36,1,2025-10-15,2025-10-15,36.0
103036,affiliate,android,DK,51,1,2025-02-01,2025-02-01,51.0
103036,affiliate,android,RO,45,1,2025-03-28,2025-03-28,45.0
103036,affiliate,android,NL,16,1,2025-04-20,2025-04-20,16.0
103036,instagram,android,CZ,9,1,2025-05-29,2025-05-29,9.0
103036,instagram,android,FR,111,1,2025-06-07,2025-06-07,111.0
103036,instagram,android,DK,133,1,2025-07-23,2025-07-23,133.0
103036,affiliate,android,EE,147,1,2025-11-28,2025-11-28,147.0
103036,instagram,android,SK,160,1,2025-12-18,2025-12-18,160.0
103037,twitter,android,CY,6,1,2025-01-08,2025-01-08,6.0
103037,twitter,android,SK,216,2,2025-01-10,2025-07-05,324.0
103037,instagram,ios,LU,12,1,2025-01-13,2025-01-13,12.0
103037,instagram,ios,CZ,44,2,2025-03-16,2025-08-13,66.0
103037,twitter,android,FI,103,1,2025-05-10,2025-05-10,103.0
103037,instagram,ios,GR,25,1,2025-09-10,2025-09-10,25.0
103038,google,android,EE,17,1,2025-01-11,2025-01-11,17.0
103038,affiliate,android,BE,19,1,2025-01-19,2025-01-19,19.0
103038,google,android,FR,67,2,2025-01-30,2025-02-26,100.5
103038,affiliate,android,CZ,9,1,2025-02-26,2025-02-26,9.0
103038,affiliate,android,HR,195,1,2025-12-05,2025-12-05,195.0
103038,affiliate,android,FR,160,1,2025-12-06,2025-12-06,160.0
103038,google,android,RO,250,1,2025-12-08,2025-12-08,250.0
103039,instagram,android,ES,6,1,2025-01-21,2025-01-21,6.0
103039,instagram,android,BG,99,1,2025-06-29,2025-06-29,99.0
103039,instagram,android,DK,161,1,2025-07-13,2025-07-13,161.0
103039,google,android,RO,56,1,2025-08-17,2025-08-17,56.0
103039,google,android,HR,30,1,2025-11-04,2025-11-04,30.0
103039,google,android,LV,98,1,2025-11-10,2025-11-10,98.0
103039,instagram,android,CY,67,1,2025-11-11,2025-11-11,67.0
103039,google,android,SE,255,1,2025-12-14,2025-12-14,255.0
103040,affiliate,android,FI,40,1,2025-05-08,2025-05-08,40.0
103040,affiliate,android,BG,153,1,2025-06-28,2025-06-28,153.0
103040,affiliate,android,PL,99,2,2025-07-26,2025-10-20,148.5
103040,google,android,HU,30,1,2025-08-20,2025-08-20,30.0
103040,google,android,MT,118,2,2025-09-10,2025-10-12,177.0
103040,google,android,NL,24,1,2025-09-11,2025-09-11,24.0
103041,facebook,android,BE,56,1,2025-03-01,2025-03-01,56.0
103041,facebook,android,AT,100,1,2025-05-15,2025-05-15,100.0
103041,google,android,CY,5,1,2025-06-19,2025-06-19,5.0
103041,facebook,android,EE,57,1,2025-06-27,2025-06-27,57.0
103041,google,android,NL,11,1,2025-07-03,2025-07-03,11.0
103041,facebook,android,RO,109,1,2025-07-24,2025-07-24,109.0
103041,google,android,ES,77,1,2025-09-07,2025-09-07,77.0
103041,google,android,EE,190,1,2025-12-02,2025-12-02,190.0
103042,affiliate,ios,DK,196,1,2025-08-03,2025-08-03,196.0
103042,google,ios,PT,95,1,2025-10-10,2025-10-10,95.0
103042,affiliate,ios,EE,187,1,2025-11-04,2025-11-04,187.0
103042,affiliate,ios,SE,255,1,2025-11-04,2025-11-04,255.0
103042,google,ios,HR,221,1,2025-11-13,2025-11-13,221.0
103042,affiliate,ios,BG,65,1,2025-12-06,2025-12-06,65.0
103042,google,ios,NL,75,1,2025-12-11,2025-12-11,75.0
103042,google,ios,BG,205,1,2025-12-18,2025-12-18,205.0
103043,google,ios,PL,10,1,2025-01-30,2025-01-30,10.0
103043,affiliate,ios,HU,49,2,2025-02-04,2025-03-13,73.5
103043,google,ios,AT,80,1,2025-05-28,2025-05-28,80.0
103043,google,ios,EE,196,1,2025-08-18,2025-08-18,196.0
103043,affiliate,ios,AT,158,1,2025-09-19,2025-09-19,158.0
103043,affiliate,ios,MT,135,1,2025-11-12,2025-11-12,135.0
103043,google,ios,GR,21,1,2025-11-12,2025-11-12,21.0
103044,affiliate,android,PL,4,1,2025-01-19,2025-01-19,4.0
103044,google,ios,DE,311,3,2025-03-06,2025-07-29,622.0
103044,affiliate,android,ES,4,1,2025-03-13,2025-03-13,4.0
103044,google,ios,HU,13,1,2025-03-25,2025-03-25,13.0
103044,affiliate,android,NL,29,1,2025-05-19,2025-05-19,29.0
103044,affiliate,android,DE,34,1,2025-10-09,2025-10-09,34.0
103045,google,android,HR,7,1,2025-02-01,2025-02-01,7.0
103045,tiktok,android,LV,32,1,2025-03-16,2025-03-16,32.0
103045,google,android,BG,62,1,2025-03-23,2025-03-23,62.0
103045,google,android,LT,102,1,2025-04-17,2025-04-17,102.0
103045,tiktok,android,HR,130,1,2025-07-18,2025-07-18,130.0
103045,tiktok,android,CY,31,1,2025-08-07,2025-08-07,31.0
103045,tiktok,android,LT,162,1,2025-09-07,2025-09-07,162.0
103045,google,android,EE,221,1,2025-11-28,2025-11-28,221.0
103046,tiktok,android,SI,6,1,2025-01-28,2025-01-28,6.0
103046,affiliate,android,AT,53,1,2025-03-17,2025-03-17,53.0
103046,affiliate,android,PL,11,1,2025-04-14,2025-04-14,11.0
103046,tiktok,android,IE,48,1,2025-05-24,2025-05-24,48.0
103046,affiliate,android,RO,126,1,2025-06-24,2025-06-24,126.0
103046,tiktok,android,CY,30,1,2025-06-25,2025-06-25,30.0
103046,affiliate,android,NL,35,1,2025-09-05,2025-09-05,35.0
103046,tiktok,android,BE,85,1,2025-12-28,2025-12-28,85.0
103047,tiktok,android,DK,20,1,2025-01-03,2025-01-03,20.0
103047,tiktok,ios,IT,7,1,2025-03-09,2025-03-09,7.0
103047,tiktok,android,DE,189,2,2025-03-17,2025-07-10,283.5
103047,tiktok,ios,SI,18,1,2025-04-27,2025-04-27,18.0
103047,tiktok,android,HR,33,1,2025-06-15,2025-06-15,33.0
103047,tiktok,ios,SK,84,1,2025-06-16,2025-06-16,84.0
103047,tiktok,ios,MT,88,1,2025-07-27,2025-07-27,88.0
103048,facebook,ios,RO,28,1,2025-01-13,2025-01-13,28.0
103048,tiktok,ios,DK,11,1,2025-03-26,2025-03-26,11.0
103048,tiktok,ios,GR,3,1,2025-04-14,2025-04-14,3.0
103048,facebook,ios,DK,24,1,2025-04-29,2025-04-29,24.0
103048,facebook,ios,CY,35,1,2025-05-18,2025-05-18,35.0
103048,facebook,ios,NL,46,1,2025-06-25,2025-06-25,46.0
103048,tiktok,ios,HR,91,1,2025-10-20,2025-10-20,91.0
103048,tiktok,ios,DE,206,1,2025-11-26,2025-11-26,206.0
103049,facebook,android,CY,37,2,2025-01-08,2025-06-12,55.5
103049,facebook,android,PT,6,1,2025-01-27,2025-01-27,6.0
103049,facebook,ios,CY,9,1,2025-02-25,2025-02-25,9.0
103049,facebook,android,SK,98,1,2025-07-25,2025-07-25,98.0
103049,facebook,ios,RO,153,1,2025-09-21,2025-09-21,153.0
103049,facebook,ios,HR,68,1,2025-09-29,2025-09-29,68.0
103049,facebook,ios,LV,155,1,2025-12-08,2025-12-08,155.0
103050,google,ios,BE,42,1,2025-04-01,2025-04-01,42.0
103050,google,ios,MT,29,1,2025-04-03,2025-04-03,29.0
103050,facebook,ios,NL,37,1,2025-04-21,2025-04-21,37.0
103050,google,ios,BG,108,1,2025-09-06,2025-09-06,108.0
103050,facebook,ios,GR,51,1,2025-09-27,2025-09-27,51.0
103050,facebook,ios,MT,15,1,2025-11-01,2025-11-01,15.0
103050,google,ios,HR,30,1,2025-11-14,2025-11-14,30.0
103050,facebook,ios,ES,46,1,2025-11-17,2025-11-17,46.0
103051,tiktok,ios,PL,30,1,2025-03-01,2025-03-01,30.0
103051,twitter,android,MT,23,1,2025-03-08,2025-03-08,23.0
103051,twitter,android,BG,75,1,2025-03-10,2025-03-10,75.0
103051,tiktok,ios,CY,17,1,2025-06-25,2025-06-25,17.0
103051,tiktok,ios,IE,165,1,2025-07-05,2025-07-05,165.0
103051,twitter,android,CY,39,1,2025-09-26,2025-09-26,39.0
103051,twitter,android,HU,45,1,2025-11-28,2025-11-28,45.0
103051,tiktok,ios,NL,42,1,2025-12-23,2025-12-23,42.0
103052,affiliate,android,FI,20,1,2025-01-17,2025-01-17,20.0
103052,twitter,android,FR,20,1,2025-01-20,2025-01-20,20.0
103052,twitter,android,IE,50,1,2025-02-28,2025-02-28,50.0
103052,affiliate,android,RO,30,1,2025-05-25,2025-05-25,30.0
103052,twitter,android,BE,84,1,2025-06-28,2025-06-28,84.0
103052,affiliate,android,SE,176,1,2025-08-07,2025-08-07,176.0
103052,affiliate,android,SI,122,1,2025-09-09,2025-09-09,122.0
103052,twitter,android,LT,196,1,2025-11-29,2025-11-29,196.0
103053,google,ios,DE,26,1,2025-01-03,2025-01-03,26.0
103053,google,ios,MT,25,1,2025-04-05,2025-04-05,25.0
103053,google,ios,HU,29,1,2025-04-21,2025-04-21,29.0
103053,tiktok,android,BG,63,1,2025-05-13,2025-05-13,63.0
103053,tiktok,android,LV,35,1,2025-07-22,2025-07-22,35.0
103053,tiktok,android,PL,43,1,2025-09-09,2025-09-09,43.0
103053,google,ios,PT,185,1,2025-09-15,2025-09-15,185.0
103053,tiktok,android,SE,50,1,2025-12-08,2025-12-08,50.0
103054,tiktok,ios,CY,20,1,2025-04-10,2025-04-10,20.0
103054,tiktok,android,CZ,13,1,2025-05-01,2025-05-01,13.0
103054,tiktok,android,DK,40,1,2025-05-05,2025-05-05,40.0
103054,tiktok,ios,LV,70,1,2025-05-21,2025-05-21,70.0
103054,tiktok,android,LT,15,1,2025-05-23,2025-05-23,15.0
103054,tiktok,ios,SK,48,1,2025-06-28,2025-06-28,48.0
103054,tiktok,ios,FI,192,1,2025-08-20,2025-08-20,192.0
103054,tiktok,android,IT,42,1,2025-09-24,2025-09-24,42.0
103055,google,android,MT,11,1,2025-01-04,2025-01-04,11.0
103055,google,android,GR,5,1,2025-01-19,2025-01-19,5.0
103055,tiktok,ios,HR,28,1,2025-01-29,2025-01-29,28.0
103055,google,android,RO,68,1,2025-03-21,2025-03-21,68.0
103055,tiktok,ios,GR,10,1,2025-05-24,2025-05-24,10.0
103055,tiktok,ios,PL,127,2,2025-06-03,2025-09-10,190.5
103055,google,android,LV,233,1,2025-10-14,2025-10-14,233.0
103056,tiktok,ios,FI,6,1,2025-01-18,2025-01-18,6.0
103056,tiktok,ios,HU,50,1,2025-04-08,2025-04-08,50.0
103056,facebook,android,NL,30,1,2025-05-18,2025-05-18,30.0
103056,facebook,android,LU,123,1,2025-07-30,2025-07-30,123.0
103056,tiktok,ios,LT,298,2,2025-10-10,2025-12-10,447.0
103056,facebook,android,GR,16,1,2025-10-17,2025-10-17,16.0
103056,facebook,android,HU,108,1,2025-11-01,2025-11-01,108.0
103057,affiliate,ios,NL,3,1,2025-01-02,2025-01-02,3.0
103057,twitter,android,GR,4,1,2025-01-04,2025-01-04,4.0
103057,twitter,android,IT,13,1,2025-02-09,2025-02-09,13.0
103057,twitter,android,HR,18,1,2025-02-11,2025-02-11,18.0
103057,affiliate,ios,SE,12,1,2025-02-20,2025-02-20,12.0
103057,affiliate,ios,PL,20,1,2025-06-10,2025-06-10,20.0
103057,affiliate,ios,SK,104,1,2025-09-23,2025-09-23,104.0
103057,twitter,android,DK,89,1,2025-11-13,2025-11-13,89.0
103058,google,ios,SI,343,2,2025-04-01,2025-12-11,514.5
103058,google,ios,RO,118,1,2025-05-04,2025-05-04,118.0
103058,google,ios,IT,17,1,2025-06-17,2025-06-17,17.0
103059,tiktok,android,PT,13,1,2025-02-04,2025-02-04,13.0
103059,tiktok,android,IT,47,2,2025-02-21,2025-07-17,70.5
103059,tiktok,android,SE,30,1,2025-05-02,2025-05-02,30.0
103060,facebook,ios,PL,67,1,2025-07-08,2025-07-08,67.0
103060,facebook,ios,HR,67,1,2025-07-15,2025-07-15,67.0
103060,facebook,ios,PT,39,1,2025-07-19,2025-07-19,39.0
103060,facebook,ios,RO,157,1,2025-10-27,2025-10-27,157.0
103061,affiliate,ios,NL,9,1,2025-01-03,2025-01-03,9.0
103061,affiliate,ios,CZ,24,1,2025-09-14,2025-09-14,24.0
103061,affiliate,ios,EE,243,1,2025-10-24,2025-10-24,243.0
103061,affiliate,ios,HU,27,1,2025-10-27,2025-10-27,27.0
103062,facebook,ios,GR,45,1,2025-07-10,2025-07-10,45.0
103062,facebook,ios,SI,140,1,2025-07-23,2025-07-23,140.0
103062,facebook,ios,HR,95,1,2025-09-30,2025-09-30,95.0
103062,facebook,ios,ES,42,1,2025-10-25,2025-10-25,42.0
103063,affiliate,ios,HR,12,1,2025-01-02,2025-01-02,12.0
103063,affiliate,ios,BG,123,1,2025-05-03,2025-05-03,123.0
103063,affiliate,ios,NL,36,1,2025-11-16,2025-11-16,36.0
103063,affiliate,ios,SE,45,1,2025-12-26,2025-12-26,45.0
103064,twitter,android,DK,45,2,2025-01-23,2025-07-09,67.5
103064,twitter,android,FI,72,1,2025-09-22,2025-09-22,72.0
103064,twitter,android,SI,187,1,2025-11-28,2025-11-28,187.0
103065,instagram,ios,LV,27,1,2025-02-09,2025-02-09,27.0
103065,instagram,ios,HU,46,1,2025-04-12,2025-04-12,46.0
103065,instagram,ios,CY,9,1,2025-04-17,2025-04-17,9.0
103065,instagram,ios,IE,80,1,2025-04-27,2025-04-27,80.0
103066,twitter,ios,CZ,4,1,2025-03-20,2025-03-20,4.0
103066,twitter,ios,FI,96,1,2025-08-22,2025-08-22,96.0
103066,twitter,ios,SK,40,1,2025-11-06,2025-11-06,40.0
103066,twitter,ios,CY,49,1,2025-12-23,2025-12-23,49.0
103067,google,android,HR,5,1,2025-01-15,2025-01-15,5.0
103067,google,android,MT,39,1,2025-06-27,2025-06-27,39.0
103067,google,android,LV,32,1,2025-07-22,2025-07-22,32.0
103067,google,android,BG,44,1,2025-08-31,2025-08-31,44.0
103068,affiliate,android,NL,31,1,2025-05-03,2025-05-03,31.0
103068,affiliate,android,EE,81,1,2025-06-15,2025-06-15,81.0
103068,affiliate,android,CY,40,1,2025-08-12,2025-08-12,40.0
103068,affiliate,android,CZ,15,1,2025-10-06,2025-10-06,15.0
103069,instagram,android,SE,10,1,2025-01-13,2025-01-13,10.0
103069,instagram,android,LU,63,1,2025-03-09,2025-03-09,63.0
103069,instagram,android,ES,45,1,2025-05-13,2025-05-13,45.0
103069,instagram,android,DE,88,1,2025-08-22,2025-08-22,88.0
103070,google,android,BE,22,1,2025-01-24,2025-01-24,22.0
103070,google,android,BG,51,1,2025-02-09,2025-02-09,51.0
103070,google,android,LV,81,1,2025-03-21,2025-03-21,81.0
103070,google,android,SE,252,1,2025-10-29,2025-10-29,252.0
103071,tiktok,ios,LT,60,1,2025-04-28,2025-04-28,60.0
103071,tiktok,ios,CZ,36,1,2025-09-20,2025-09-20,36.0
103071,tiktok,ios,DK,95,1,2025-09-26,2025-09-26,95.0
103071,tiktok,ios,FI,135,1,2025-12-07,2025-12-07,135.0
103072,tiktok,ios,AT,87,2,2025-05-08,2025-07-06,130.5
103072,tiktok,ios,LV,120,1,2025-05-19,2025-05-19,120.0
103072,tiktok,ios,PL,60,1,2025-06-10,2025-06-10,60.0
103073,facebook,ios,LV,20,1,2025-01-19,2025-01-19,20.0
103073,facebook,ios,AT,63,1,2025-06-14,2025-06-14,63.0
103073,facebook,ios,SI,148,1,2025-10-25,2025-10-25,148.0
103073,facebook,ios,SE,150,1,2025-12-04,2025-12-04,150.0
103074,facebook,ios,RO,16,1,2025-01-06,2025-01-06,16.0
103074,facebook,ios,NL,46,1,2025-06-01,2025-06-01,46.0
103074,facebook,ios,IT,15,1,2025-06-30,2025-06-30,15.0
103074,facebook,ios,BG,144,1,2025-08-17,2025-08-17,144.0
103075,google,ios,FI,28,1,2025-08-24,2025-08-24,28.0
103075,google,ios,SI,27,1,2025-09-18,2025-09-18,27.0
103075,google,ios,BE,181,1,2025-10-10,2025-10-10,181.0
103075,google,ios,NL,44,1,2025-12-08,2025-12-08,44.0
103076,facebook,ios,SE,257,1,2025-10-03,2025-10-03,257.0
103076,facebook,ios,LT,152,1,2025-10-30,2025-10-30,152.0
103076,facebook,ios,DE,260,1,2025-11-28,2025-11-28,260.0
103076,facebook,ios,HR,185,1,2025-12-20,2025-12-20,185.0
103077,twitter,android,ES,11,1,2025-03-15,2025-03-15,11.0
103077,twitter,android,DK,32,1,2025-07-05,2025-07-05,32.0
103077,twitter,android,LV,108,1,2025-11-08,2025-11-08,108.0
103077,twitter,android,PL,81,1,2025-11-10,2025-11-10,81.0
103078,facebook,ios,FI,50,1,2025-04-03,2025-04-03,50.0
103078,facebook,ios,NL,41,1,2025-05-28,2025-05-28,41.0
103078,facebook,ios,LV,184,1,2025-08-31,2025-08-31,184.0
103078,facebook,ios,SK,98,1,2025-11-06,2025-11-06,98.0
103079,twitter,ios,AT,82,1,2025-04-04,2025-04-04,82.0
103079,twitter,ios,PT,110,1,2025-05-07,2025-05-07,110.0
103079,twitter,ios,HR,186,1,2025-07-05,2025-07-05,186.0
103079,twitter,ios,EE,35,1,2025-07-20,2025-07-20,35.0
103080,affiliate,ios,BE,6,1,2025-01-20,2025-01-20,6.0
103080,affiliate,ios,IE,34,1,2025-02-20,2025-02-20,34.0
103080,affiliate,ios,LT,78,1,2025-06-08,2025-06-08,78.0
103080,affiliate,ios,LV,194,1,2025-09-14,2025-09-14,194.0
103081,tiktok,android,IE,7,1,2025-01-10,2025-01-10,7.0
103081,tiktok,android,CZ,16,1,2025-04-28,2025-04-28,16.0
103081,tiktok,android,PT,160,1,2025-08-04,2025-08-04,160.0
103081,tiktok,android,HU,100,1,2025-12-01,2025-12-01,100.0
103082,facebook,android,MT,38,1,2025-03-20,2025-03-20,38.0
103082,facebook,android,BE,72,1,2025-09-19,2025-09-19,72.0
103082,facebook,android,CY,30,1,2025-10-28,2025-10-28,30.0
103082,facebook,android,HR,265,1,2025-11-16,2025-11-16,265.0
103083,instagram,ios,SE,24,1,2025-02-17,2025-02-17,24.0
103083,instagram,ios,SI,84,1,2025-06-28,2025-06-28,84.0
103083,instagram,ios,BE,91,1,2025-07-27,2025-07-27,91.0
103083,instagram,ios,DK,89,1,2025-11-24,2025-11-24,89.0
103084,google,android,DE,77,1,2025-03-01,2025-03-01,77.0
103084,google,android,IT,7,1,2025-05-29,2025-05-29,7.0
103084,google,android,NL,65,1,2025-10-05,2025-10-05,65.0
103084,google,android,CZ,51,1,2025-11-10,2025-11-10,51.0
103085,tiktok,android,LU,96,1,2025-04-04,2025-04-04,96.0
103085,tiktok,android,SI,176,1,2025-10-09,2025-10-09,176.0
103085,tiktok,android,LT,98,1,2025-11-03,2025-11-03,98.0
103085,tiktok,android,HR,182,1,2025-11-06,2025-11-06,182.0
103086,instagram,android,SE,73,1,2025-05-30,2025-05-30,73.0
103086,instagram,android,CY,40,1,2025-06-10,2025-06-10,40.0
103086,instagram,android,EE,137,1,2025-07-19,2025-07-19,137.0
103086,instagram,android,IT,23,1,2025-08-27,2025-08-27,23.0
103087,google,ios,GR,6,1,2025-01-12,2025-01-12,6.0
103087,google,ios,EE,93,1,2025-05-14,2025-05-14,93.0
103087,google,ios,IE,34,1,2025-10-14,2025-10-14,34.0
103087,google,ios,ES,90,1,2025-11-14,2025-11-14,90.0
103088,tiktok,ios,CY,7,1,2025-01-06,2025-01-06,7.0
103088,tiktok,ios,IE,72,1,2025-04-08,2025-04-08,72.0
103088,tiktok,ios,DE,123,1,2025-06-09,2025-06-09,123.0
103088,tiktok,ios,SK,243,1,2025-10-11,2025-10-11,243.0
103089,instagram,android,SI,87,1,2025-06-12,2025-06-12,87.0
103089,instagram,android,DK,168,1,2025-07-17,2025-07-17,168.0
103089,instagram,android,FI,149,1,2025-09-12,2025-09-12,149.0
103089,instagram,android,NL,80,1,2025-12-01,2025-12-01,80.0
103090,google,android,CZ,6,1,2025-01-13,2025-01-13,6.0
103090,google,android,FI,24,1,2025-01-31,2025-01-31,24.0
103090,google,android,PL,105,1,2025-10-22,2025-10-22,105.0
103090,google,android,LU,69,1,2025-11-17,2025-11-17,69.0
103091,instagram,android,NL,7,1,2025-05-31,2025-05-31,7.0
103091,instagram,android,LV,180,1,2025-08-15,2025-08-15,180.0
103091,instagram,android,IE,176,1,2025-08-22,2025-08-22,176.0
103091,instagram,android,EE,45,1,2025-09-02,2025-09-02,45.0
103092,facebook,android,LV,60,2,2025-01-11,2025-03-03,90.0
103092,facebook,android,NL,23,1,2025-03-16,2025-03-16,23.0
103092,facebook,android,PL,18,1,2025-12-23,2025-12-23,18.0
103093,instagram,android,LU,32,1,2025-02-17,2025-02-17,32.0
103093,instagram,android,AT,100,1,2025-04-23,2025-04-23,100.0
103093,instagram,android,PT,46,1,2025-07-09,2025-07-09,46.0
103093,instagram,android,NL,64,1,2025-08-15,2025-08-15,64.0
103094,affiliate,android,DE,92,1,2025-04-13,2025-04-13,92.0
103094,affiliate,android,FI,216,1,2025-08-05,2025-08-05,216.0
103094,affiliate,android,CZ,12,1,2025-09-05,2025-09-05,12.0
103094,affiliate,android,LV,131,1,2025-09-05,2025-09-05,131.0
103095,affiliate,android,NL,25,1,2025-07-14,2025-07-14,25.0
103095,affiliate,android,SK,70,1,2025-07-30,2025-07-30,70.0
