date_start,date_stop,campaign_id,campaign_name,adset_id,adset_name,objective,impressions,clicks,spend,reach,frequency,actions,_fivetran_synced,_fivetran_deleted
2024-03-20,2024-03-20,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,19179,866,490.66,13425,3.08,"[{""action_type"":""purchase"",""value"":""18.68""},{""action_type"":""link_click"",""value"":""866""}]",2024-03-20T07:00:00Z,false
2024-03-20,2024-03-20,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,3888,77,119.34,2721,2.76,"[{""action_type"":""purchase"",""value"":""5.01""},{""action_type"":""link_click"",""value"":""77""}]",2024-03-20T07:00:00Z,false
2024-03-20,2024-03-20,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,10977,271,424.85,7683,3.31,"[{""action_type"":""purchase"",""value"":""9.16""},{""action_type"":""link_click"",""value"":""271""}]",2024-03-20T07:00:00Z,false
2024-03-20,2024-03-20,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,3001,59,95.83,2100,3.4,"[{""action_type"":""purchase"",""value"":""2.17""},{""action_type"":""link_click"",""value"":""59""}]",2024-03-20T07:00:00Z,false
2024-03-21,2024-03-21,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,17551,587,765.71,12285,3.24,"[{""action_type"":""purchase"",""value"":""11.63""},{""action_type"":""link_click"",""value"":""587""}]",2024-03-21T07:00:00Z,false
2024-03-21,2024-03-21,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,4961,106,147.24,3472,2.43,"[{""action_type"":""purchase"",""value"":""2.1""},{""action_type"":""link_click"",""value"":""106""}]",2024-03-21T07:00:00Z,false
2024-03-21,2024-03-21,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,9022,399,793.6,6315,1.67,"[{""action_type"":""purchase"",""value"":""20.21""},{""action_type"":""link_click"",""value"":""399""}]",2024-03-21T07:00:00Z,false
2024-03-21,2024-03-21,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,15418,470,1169.66,10792,2.71,"[{""action_type"":""purchase"",""value"":""31.97""},{""action_type"":""link_click"",""value"":""470""}]",2024-03-21T07:00:00Z,false
2024-03-22,2024-03-22,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,17535,814,1619.01,12274,1.02,"[{""action_type"":""purchase"",""value"":""37.5""},{""action_type"":""link_click"",""value"":""814""}]",2024-03-22T07:00:00Z,false
2024-03-22,2024-03-22,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10270,352,939.46,7188,2.77,"[{""action_type"":""purchase"",""value"":""18.57""},{""action_type"":""link_click"",""value"":""352""}]",2024-03-22T07:00:00Z,false
2024-03-22,2024-03-22,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,11023,297,405.67,7716,1.63,"[{""action_type"":""purchase"",""value"":""9.18""},{""action_type"":""link_click"",""value"":""297""}]",2024-03-22T07:00:00Z,false
2024-03-22,2024-03-22,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,17292,381,646.73,12104,2.46,"[{""action_type"":""purchase"",""value"":""18.07""},{""action_type"":""link_click"",""value"":""381""}]",2024-03-22T07:00:00Z,false
2024-03-23,2024-03-23,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,2240,68,137.59,1568,1.94,"[{""action_type"":""purchase"",""value"":""4.12""},{""action_type"":""link_click"",""value"":""68""}]",2024-03-23T07:00:00Z,false
2024-03-23,2024-03-23,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,11262,247,184.91,7883,3.47,"[{""action_type"":""purchase"",""value"":""3.42""},{""action_type"":""link_click"",""value"":""247""}]",2024-03-23T07:00:00Z,false
2024-03-23,2024-03-23,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,12654,562,618.56,8857,3.23,"[{""action_type"":""purchase"",""value"":""29.6""},{""action_type"":""link_click"",""value"":""562""}]",2024-03-23T07:00:00Z,false
2024-03-23,2024-03-23,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,11790,206,348.09,8253,1.14,"[{""action_type"":""purchase"",""value"":""5.03""},{""action_type"":""link_click"",""value"":""206""}]",2024-03-23T07:00:00Z,false
2024-03-24,2024-03-24,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,15241,555,1146.48,10668,2.64,"[{""action_type"":""purchase"",""value"":""29.57""},{""action_type"":""link_click"",""value"":""555""}]",2024-03-24T07:00:00Z,false
2024-03-24,2024-03-24,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,11686,238,348.12,8180,1.09,"[{""action_type"":""purchase"",""value"":""7.92""},{""action_type"":""link_click"",""value"":""238""}]",2024-03-24T07:00:00Z,false
2024-03-24,2024-03-24,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,8223,195,417.45,5756,2.6,"[{""action_type"":""purchase"",""value"":""9.98""},{""action_type"":""link_click"",""value"":""195""}]",2024-03-24T07:00:00Z,false
2024-03-24,2024-03-24,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,17588,813,1662.83,12311,3.11,"[{""action_type"":""purchase"",""value"":""32.88""},{""action_type"":""link_click"",""value"":""813""}]",2024-03-24T07:00:00Z,false
2024-03-25,2024-03-25,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,7935,172,272.24,5554,2.81,"[{""action_type"":""purchase"",""value"":""9.37""},{""action_type"":""link_click"",""value"":""172""}]",2024-03-25T07:00:00Z,false
2024-03-25,2024-03-25,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,7998,382,981.38,5598,1.56,"[{""action_type"":""purchase"",""value"":""18.82""},{""action_type"":""link_click"",""value"":""382""}]",2024-03-25T07:00:00Z,false
2024-03-25,2024-03-25,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,9318,370,446.33,6522,1.83,"[{""action_type"":""purchase"",""value"":""21.2""},{""action_type"":""link_click"",""value"":""370""}]",2024-03-25T07:00:00Z,false
2024-03-25,2024-03-25,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,10538,352,551.46,7376,1.13,"[{""action_type"":""purchase"",""value"":""6.01""},{""action_type"":""link_click"",""value"":""352""}]",2024-03-25T07:00:00Z,false
2024-03-26,2024-03-26,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,4333,125,118.43,3033,2.7,"[{""action_type"":""purchase"",""value"":""2.15""},{""action_type"":""link_click"",""value"":""125""}]",2024-03-26T07:00:00Z,false
2024-03-26,2024-03-26,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,19361,424,264.72,13552,1.34,"[{""action_type"":""purchase"",""value"":""25.97""},{""action_type"":""link_click"",""value"":""424""}]",2024-03-26T07:00:00Z,false
2024-03-26,2024-03-26,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,8563,203,562.42,5994,3.47,"[{""action_type"":""purchase"",""value"":""12.9""},{""action_type"":""link_click"",""value"":""203""}]",2024-03-26T07:00:00Z,false
2024-03-26,2024-03-26,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,6693,151,324.05,4685,2.22,"[{""action_type"":""purchase"",""value"":""8.57""},{""action_type"":""link_click"",""value"":""151""}]",2024-03-26T07:00:00Z,false
2024-03-27,2024-03-27,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,7794,175,110.85,5455,1.52,"[{""action_type"":""purchase"",""value"":""6.5""},{""action_type"":""link_click"",""value"":""175""}]",2024-03-27T07:00:00Z,false
2024-03-27,2024-03-27,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,7524,248,214.37,5266,2.95,"[{""action_type"":""purchase"",""value"":""14.16""},{""action_type"":""link_click"",""value"":""248""}]",2024-03-27T07:00:00Z,false
2024-03-27,2024-03-27,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,6240,215,420.76,4368,3.41,"[{""action_type"":""purchase"",""value"":""7.35""},{""action_type"":""link_click"",""value"":""215""}]",2024-03-27T07:00:00Z,false
2024-03-27,2024-03-27,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,14560,148,255.7,10192,3.38,"[{""action_type"":""purchase"",""value"":""7.97""},{""action_type"":""link_click"",""value"":""148""}]",2024-03-27T07:00:00Z,false
2024-03-28,2024-03-28,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,12558,505,869.3,8790,1.01,"[{""action_type"":""purchase"",""value"":""5.59""},{""action_type"":""link_click"",""value"":""505""}]",2024-03-28T07:00:00Z,false
2024-03-28,2024-03-28,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10153,193,485.79,7107,1.26,"[{""action_type"":""purchase"",""value"":""5.54""},{""action_type"":""link_click"",""value"":""193""}]",2024-03-28T07:00:00Z,false
2024-03-28,2024-03-28,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,18493,620,548.17,12945,1.75,"[{""action_type"":""purchase"",""value"":""36.85""},{""action_type"":""link_click"",""value"":""620""}]",2024-03-28T07:00:00Z,false
2024-03-28,2024-03-28,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,11529,325,551.42,8070,2.08,"[{""action_type"":""purchase"",""value"":""13.47""},{""action_type"":""link_click"",""value"":""325""}]",2024-03-28T07:00:00Z,false
2024-03-29,2024-03-29,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,6384,151,388.55,4468,1.47,"[{""action_type"":""purchase"",""value"":""4.76""},{""action_type"":""link_click"",""value"":""151""}]",2024-03-29T07:00:00Z,false
2024-03-29,2024-03-29,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,15218,163,165.6,10652,1.53,"[{""action_type"":""purchase"",""value"":""11.26""},{""action_type"":""link_click"",""value"":""163""}]",2024-03-29T07:00:00Z,false
2024-03-29,2024-03-29,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,2718,91,80.87,1902,2.63,"[{""action_type"":""purchase"",""value"":""2.91""},{""action_type"":""link_click"",""value"":""91""}]",2024-03-29T07:00:00Z,false
2024-03-29,2024-03-29,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,3224,80,157.82,2256,2.56,"[{""action_type"":""purchase"",""value"":""4.5""},{""action_type"":""link_click"",""value"":""80""}]",2024-03-29T07:00:00Z,false
2024-03-30,2024-03-30,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,3571,130,260.42,2499,2.72,"[{""action_type"":""purchase"",""value"":""1.45""},{""action_type"":""link_click"",""value"":""130""}]",2024-03-30T07:00:00Z,false
2024-03-30,2024-03-30,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,15656,434,340.37,10959,2.75,"[{""action_type"":""purchase"",""value"":""10.92""},{""action_type"":""link_click"",""value"":""434""}]",2024-03-30T07:00:00Z,false
2024-03-30,2024-03-30,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,8733,330,643.41,6113,2.65,"[{""action_type"":""purchase"",""value"":""9.26""},{""action_type"":""link_click"",""value"":""330""}]",2024-03-30T07:00:00Z,false
2024-03-30,2024-03-30,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,19049,396,749.61,13334,3.08,"[{""action_type"":""purchase"",""value"":""7.22""},{""action_type"":""link_click"",""value"":""396""}]",2024-03-30T07:00:00Z,false
