user_id,purchase_date,platform,ad_source,purchase_amount,country
u_12044,2025-11-21,android,google_ads,31.45,DE
u_13410,2025-11-21,android,facebook,41.7,PL
u_14526,2025-11-21,android,tiktok,37.54,PT
u_14527,2025-11-21,android,twitter,48.56,IT
u_14528,2025-11-21,ios,tiktok,37.32,FR
u_14529,2025-11-21,android,google_ads,23.55,FR
u_14530,2025-11-21,ios,facebook,39.35,PL
u_14531,2025-11-21,android,tiktok,19.89,FR
u_14532,2025-11-21,android,facebook,43.01,BE
u_14533,2025-11-21,ios,twitter,47.84,PL
u_14534,2025-11-21,ios,google_ads,45.36,IT
u_14535,2025-11-21,android,google_ads,27.97,ES
u_14536,2025-11-21,android,facebook,55.1,IE
u_14537,2025-11-21,android,google_ads,12.72,DE
u_11214,2025-11-22,ios,tiktok,42.16,NL
u_10378,2025-11-22,android,google_ads,82.38,PT
u_13094,2025-11-22,android,instagram,47.83,DE
u_14133,2025-11-22,android,instagram,43.71,BE
u_12022,2025-11-22,ios,facebook,19.62,SE
u_11401,2025-11-22,ios,facebook,43.52,DE
u_13152,2025-11-22,ios,google_ads,41.31,PT
u_14538,2025-11-22,android,google_ads,39.19,ES
u_14539,2025-11-22,android,tiktok,38.75,DE
u_14540,2025-11-22,ios,instagram,49.39,SE
u_14541,2025-11-22,android,instagram,63.67,BE
u_14542,2025-11-22,android,google_ads,81.89,PT
u_14543,2025-11-22,ios,instagram,39.45,SE
u_14544,2025-11-22,android,facebook,26.09,DE
u_14545,2025-11-22,ios,google_ads,42.32,DE
u_14546,2025-11-22,android,facebook,56.46,IT
u_14547,2025-11-22,ios,google_ads,41.38,DE
u_14548,2025-11-22,android,facebook,51.39,PT
u_14549,2025-11-22,ios,facebook,6.99,NL
u_14550,2025-11-22,android,google_ads,40.69,FR
u_14551,2025-11-22,ios,tiktok,27.42,SE
u_14552,2025-11-22,ios,instagram,33.91,DE
u_11590,2025-11-23,android,instagram,66.02,FR
u_13167,2025-11-23,ios,google_ads,51.9,IE
u_11674,2025-11-23,android,google_ads,59.83,ES
u_11224,2025-11-23,android,google_ads,11.86,IT
u_10993,2025-11-23,android,tiktok,23.49,PT
u_10084,2025-11-23,android,instagram,28.3,PL
u_14099,2025-11-23,ios,facebook,68.46,DE
u_11179,2025-11-23,ios,facebook,24.06,ES
u_14553,2025-11-23,android,tiktok,57.51,DE
u_14554,2025-11-23,android,tiktok,51.75,PL
u_14555,2025-11-23,ios,twitter,62.77,IT
u_14556,2025-11-23,ios,google_ads,63.42,PL
u_14557,2025-11-23,ios,instagram,35.46,ES
u_14558,2025-11-23,android,google_ads,27.77,PL
u_14559,2025-11-23,android,google_ads,46.39,DE
u_14560,2025-11-23,ios,facebook,38.76,ES
u_14561,2025-11-23,android,instagram,43.81,FR
u_14562,2025-11-23,ios,facebook,27.44,NL
u_14563,2025-11-23,ios,google_ads,69.96,DE
u_14564,2025-11-23,ios,instagram,46.62,IT
u_14565,2025-11-23,ios,twitter,47.0,PT
u_14566,2025-11-23,ios,twitter,52.61,IE
u_14567,2025-11-23,ios,facebook,45.14,FR
u_14568,2025-11-23,android,google_ads,35.22,ES
u_14569,2025-11-23,ios,instagram,38.55,PT
u_14570,2025-11-23,android,google_ads,43.1,NL
u_14382,2025-11-24,ios,instagram,63.36,PL
u_14473,2025-11-24,ios,tiktok,36.78,DE
u_12075,2025-11-24,ios,twitter,59.53,FR
u_12026,2025-11-24,android,google_ads,68.71,DE
u_11548,2025-11-24,ios,google_ads,47.81,ES
u_12213,2025-11-24,android,tiktok,15.69,PL
u_10317,2025-11-24,ios,twitter,27.99,FR
u_14571,2025-11-24,ios,tiktok,47.05,PL
u_14572,2025-11-24,ios,google_ads,37.02,DE
u_14573,2025-11-24,android,google_ads,48.19,PL
u_14574,2025-11-24,ios,tiktok,40.0,ES
u_14575,2025-11-24,ios,tiktok,53.12,SE
u_14576,2025-11-24,android,facebook,44.17,DE
u_14577,2025-11-24,android,twitter,70.28,DE
u_14578,2025-11-24,android,instagram,32.81,ES
u_14579,2025-11-24,ios,instagram,42.89,PT
u_14580,2025-11-24,android,instagram,55.0,PL
u_14581,2025-11-24,android,google_ads,20.35,IT
u_14582,2025-11-24,android,twitter,51.76,PL
u_14583,2025-11-24,ios,google_ads,30.22,ES
u_14584,2025-11-24,ios,google_ads,58.21,IT
u_10334,2025-11-25,android,google_ads,32.41,IT
u_13398,2025-11-25,android,tiktok,55.28,FR
u_11818,2025-11-25,ios,facebook,43.88,BE
u_10307,2025-11-25,android,instagram,26.44,IT
u_11612,2025-11-25,android,instagram,43.51,FR
u_10746,2025-11-25,ios,facebook,23.21,PT
u_13734,2025-11-25,ios,facebook,13.51,DE
u_14457,2025-11-25,android,tiktok,72.92,SE
u_11766,2025-11-25,android,google_ads,59.87,ES
u_14585,2025-11-25,ios,facebook,51.77,PL
u_14586,2025-11-25,ios,google_ads,26.08,NL
u_14587,2025-11-25,ios,tiktok,32.3,NL
u_14588,2025-11-25,ios,google_ads,64.91,ES
u_14589,2025-11-25,ios,google_ads,72.9,DE
u_14590,2025-11-25,ios,google_ads,55.86,DE
u_14591,2025-11-25,ios,tiktok,61.34,DE
u_14592,2025-11-25,android,instagram,31.08,DE
u_14593,2025-11-25,android,tiktok,59.33,ES
u_14594,2025-11-25,android,tiktok,30.9,FR
u_14595,2025-11-25,android,instagram,36.83,SE
u_14596,2025-11-25,android,google_ads,51.28,FR
u_14597,2025-11-25,ios,tiktok,6.99,NL
u_14598,2025-11-25,ios,facebook,11.36,DE
u_14599,2025-11-25,android,facebook,49.77,DE
u_14600,2025-11-25,android,facebook,52.91,IT
u_14601,2025-11-25,ios,facebook,45.48,SE
u_14602,2025-11-25,android,google_ads,45.92,PL
u_14603,2025-11-25,android,facebook,69.5,DE
u_10289,2025-11-26,android,instagram,51.66,PL
u_11288,2025-11-26,android,google_ads,92.75,NL
u_10878,2025-11-26,android,google_ads,35.97,DE
u_13276,2025-11-26,ios,facebook,17.61,SE
u_13705,2025-11-26,ios,instagram,23.72,SE
u_12553,2025-11-26,ios,twitter,25.95,DE
u_10883,2025-11-26,android,facebook,35.64,DE
u_12647,2025-11-26,android,google_ads,34.83,ES
u_14604,2025-11-26,ios,tiktok,63.57,DE
u_14605,2025-11-26,ios,google_ads,24.51,IE
u_14606,2025-11-26,android,instagram,30.76,FR
u_14607,2025-11-26,ios,tiktok,39.67,ES
u_14608,2025-11-26,ios,google_ads,43.01,SE
u_14609,2025-11-26,android,google_ads,33.79,DE
u_14610,2025-11-26,ios,twitter,37.78,FR
u_14611,2025-11-26,android,instagram,47.4,NL
u_14612,2025-11-26,android,tiktok,44.04,IT
u_14613,2025-11-26,ios,google_ads,64.36,IT
u_14614,2025-11-26,ios,google_ads,31.76,FR
u_14615,2025-11-26,android,instagram,10.94,SE
u_14616,2025-11-26,android,facebook,37.85,DE
u_14617,2025-11-26,android,instagram,19.71,FR
u_14618,2025-11-26,ios,google_ads,79.84,NL
u_14619,2025-11-26,ios,tiktok,72.14,SE
u_14620,2025-11-26,android,twitter,50.17,PL
u_14621,2025-11-26,android,google_ads,47.98,DE
u_13840,2025-11-27,ios,tiktok,29.22,IE
u_14188,2025-11-27,ios,facebook,26.99,NL
u_12063,2025-11-27,ios,google_ads,62.11,NL
u_11979,2025-11-27,android,tiktok,31.6,BE
u_13943,2025-11-27,android,facebook,78.38,SE
u_14622,2025-11-27,ios,facebook,49.61,SE
u_14623,2025-11-27,android,tiktok,6.99,BE
u_14624,2025-11-27,ios,google_ads,73.49,SE
u_14625,2025-11-27,android,google_ads,43.49,PL
u_14626,2025-11-27,android,google_ads,25.9,PL
u_14627,2025-11-27,android,facebook,36.85,DE
u_14628,2025-11-27,android,google_ads,47.36,SE
u_14629,2025-11-27,android,facebook,39.26,FR
u_14630,2025-11-27,android,tiktok,42.02,BE
u_14631,2025-11-27,ios,google_ads,17.31,IE
u_14632,2025-11-27,android,tiktok,27.96,DE
u_11423,2025-11-28,android,google_ads,14.72,BE
u_11599,2025-11-28,android,instagram,85.06,PL
u_10898,2025-11-28,android,google_ads,47.09,DE
u_12898,2025-11-28,ios,instagram,85.29,BE
u_11817,2025-11-28,ios,facebook,25.68,NL
u_14039,2025-11-28,ios,google_ads,23.26,IE
u_13905,2025-11-28,android,tiktok,33.42,ES
u_14154,2025-11-28,ios,facebook,27.06,DE
u_14633,2025-11-28,ios,instagram,48.37,PL
u_14634,2025-11-28,ios,google_ads,10.91,ES
u_14635,2025-11-28,android,tiktok,57.99,SE
u_14636,2025-11-28,android,facebook,36.47,BE
u_14637,2025-11-28,android,instagram,67.92,FR
u_14638,2025-11-28,ios,facebook,35.02,FR
u_14639,2025-11-28,ios,google_ads,40.68,FR
u_14640,2025-11-28,android,instagram,29.7,PL
u_14641,2025-11-28,android,facebook,67.02,SE
u_14642,2025-11-28,ios,google_ads,25.76,IT
u_14643,2025-11-28,android,facebook,34.0,ES
u_14644,2025-11-28,android,google_ads,46.17,PL
u_14645,2025-11-28,android,facebook,34.91,DE
u_14646,2025-11-28,android,facebook,69.55,IT
u_14647,2025-11-28,ios,facebook,65.25,NL
u_14648,2025-11-28,android,google_ads,53.59,SE
u_10867,2025-11-29,ios,google_ads,67.1,DE
u_10725,2025-11-29,android,google_ads,36.74,FR
u_10126,2025-11-29,ios,twitter,40.54,IT
u_11297,2025-11-29,android,instagram,48.05,DE
u_11364,2025-11-29,ios,tiktok,34.47,SE
u_11439,2025-11-29,android,google_ads,66.78,ES
u_14649,2025-11-29,ios,google_ads,47.86,ES
u_14650,2025-11-29,ios,instagram,32.78,BE
u_14651,2025-11-29,android,tiktok,20.2,IE
u_14652,2025-11-29,android,tiktok,35.26,SE
u_14653,2025-11-29,ios,google_ads,40.45,IT
u_14654,2025-11-29,android,instagram,27.77,BE
u_14655,2025-11-29,android,facebook,63.47,ES
u_14656,2025-11-29,ios,facebook,66.11,DE
u_14657,2025-11-29,ios,google_ads,47.48,IT
u_14658,2025-11-29,ios,google_ads,42.22,DE
u_14659,2025-11-29,ios,facebook,11.06,BE
u_14660,2025-11-29,ios,google_ads,45.32,FR
u_14661,2025-11-29,ios,google_ads,17.53,DE
u_11714,2025-11-30,ios,twitter,47.04,BE
u_13843,2025-11-30,android,facebook,26.06,PT
u_10060,2025-11-30,ios,twitter,29.88,PT
u_10181,2025-11-30,android,tiktok,54.95,PL
u_14662,2025-11-30,android,facebook,49.9,BE
u_14663,2025-11-30,android,google_ads,55.02,IE
u_14664,2025-11-30,android,google_ads,6.99,IT
u_14665,2025-11-30,android,twitter,49.78,PL
u_14666,2025-11-30,ios,google_ads,6.99,DE
u_14667,2025-11-30,ios,tiktok,43.34,SE
u_14668,2025-11-30,ios,google_ads,79.48,BE
u_14669,2025-11-30,android,google_ads,45.23,ES
u_14670,2025-11-30,ios,instagram,40.97,FR
u_14671,2025-11-30,android,tiktok,56.07,IE
u_10945,2025-12-01,ios,facebook,35.32,ES
u_10406,2025-12-01,ios,instagram,38.83,IT
u_10296,2025-12-01,android,google_ads,24.51,IT
u_11519,2025-12-01,ios,instagram,37.83,ES
u_12463,2025-12-01,ios,tiktok,17.8,IE
u_14672,2025-12-01,ios,google_ads,69.2,ES
u_14673,2025-12-01,ios,facebook,60.22,PL
u_14674,2025-12-01,android,tiktok,44.42,PT
u_14675,2025-12-01,ios,facebook,45.42,FR
u_14676,2025-12-01,ios,facebook,60.94,NL
u_14677,2025-12-01,android,twitter,62.5,DE
u_14678,2025-12-01,android,tiktok,30.49,SE
u_14679,2025-12-01,ios,instagram,23.77,NL
u_14680,2025-12-01,android,google_ads,60.78,IT
u_14681,2025-12-01,ios,google_ads,55.73,FR
u_14682,2025-12-01,android,facebook,45.58,NL
u_14683,2025-12-01,android,instagram,22.76,PL
u_11584,2025-12-02,ios,facebook,78.73,IE
u_13898,2025-12-02,android,facebook,54.48,IT
u_12136,2025-12-02,ios,twitter,101.63,DE
u_12373,2025-12-02,ios,instagram,10.5,PL
u_10471,2025-12-02,ios,google_ads,50.45,DE
u_13880,2025-12-02,android,google_ads,18.08,DE
u_10336,2025-12-02,android,tiktok,45.29,PT
u_14684,2025-12-02,ios,google_ads,58.23,PL
u_14685,2025-12-02,android,instagram,43.58,ES
u_14686,2025-12-02,android,twitter,36.09,IE
u_14687,2025-12-02,ios,google_ads,52.46,IT
u_14688,2025-12-02,ios,instagram,20.31,PL
u_14689,2025-12-02,ios,tiktok,61.75,PT
u_14690,2025-12-02,android,facebook,48.61,DE
u_14691,2025-12-02,ios,twitter,54.31,PT
u_14692,2025-12-02,android,google_ads,44.06,NL
u_14693,2025-12-02,ios,facebook,40.86,PL
u_14694,2025-12-02,ios,facebook,38.1,SE
u_14695,2025-12-02,android,google_ads,37.88,FR
u_14696,2025-12-02,ios,tiktok,13.95,DE
u_14697,2025-12-02,android,google_ads,61.36,NL
u_14698,2025-12-02,android,google_ads,40.68,IE
u_13551,2025-12-03,ios,tiktok,63.18,PT
u_14435,2025-12-03,ios,facebook,24.39,ES
u_11687,2025-12-03,ios,instagram,46.9,PT
u_10286,2025-12-03,android,instagram,33.02,DE
u_11049,2025-12-03,ios,twitter,58.11,SE
u_12316,2025-12-03,ios,instagram,48.0,DE
u_13444,2025-12-03,android,instagram,58.57,IE
u_11770,2025-12-03,ios,google_ads,57.97,NL
u_14699,2025-12-03,ios,facebook,6.99,NL
u_14700,2025-12-03,ios,google_ads,45.87,ES
u_14701,2025-12-03,ios,instagram,58.46,BE
u_14702,2025-12-03,android,instagram,56.71,DE
u_14703,2025-12-03,android,twitter,67.78,DE
u_14704,2025-12-03,ios,tiktok,44.26,PL
u_14705,2025-12-03,ios,twitter,45.82,ES
u_14706,2025-12-03,ios,google_ads,70.18,DE
u_14707,2025-12-03,ios,twitter,60.45,ES
u_14708,2025-12-03,android,google_ads,51.99,NL
u_14709,2025-12-03,android,instagram,63.22,FR
u_14710,2025-12-03,ios,instagram,44.17,IE
u_14711,2025-12-03,ios,tiktok,49.73,BE
u_14712,2025-12-03,android,facebook,17.86,NL
u_14713,2025-12-03,android,twitter,34.35,DE
u_14714,2025-12-03,android,google_ads,53.5,PL
u_10149,2025-12-04,android,facebook,71.16,IE
u_13909,2025-12-04,android,google_ads,77.7,SE
u_13244,2025-12-04,ios,google_ads,84.08,FR
u_11312,2025-12-04,android,tiktok,4.99,PL
u_14223,2025-12-04,android,tiktok,34.11,SE
u_11030,2025-12-04,android,tiktok,50.95,FR
u_13022,2025-12-04,ios,instagram,54.24,IT
u_13130,2025-12-04,android,tiktok,76.68,ES
u_11306,2025-12-04,ios,instagram,36.78,PL
u_12479,2025-12-04,ios,google_ads,62.17,PL
u_14715,2025-12-04,android,twitter,51.91,IE
u_14716,2025-12-04,ios,tiktok,34.96,IT
u_14717,2025-12-04,android,google_ads,76.62,IT
u_14718,2025-12-04,ios,google_ads,51.41,IT
u_14719,2025-12-04,ios,google_ads,14.25,SE
u_14720,2025-12-04,android,tiktok,6.99,NL
u_14721,2025-12-04,ios,google_ads,12.29,NL
u_14722,2025-12-04,ios,google_ads,60.43,BE
u_14723,2025-12-04,ios,tiktok,27.26,DE
u_14724,2025-12-04,ios,twitter,24.08,ES
u_14725,2025-12-04,ios,google_ads,31.18,SE
u_14726,2025-12-04,ios,instagram,57.77,BE
u_14727,2025-12-04,android,twitter,41.98,SE
u_14728,2025-12-04,ios,facebook,61.02,SE
u_14729,2025-12-04,ios,google_ads,56.18,NL
u_14730,2025-12-04,android,tiktok,72.66,FR
u_14731,2025-12-04,ios,tiktok,12.88,SE
u_14732,2025-12-04,android,google_ads,49.43,NL
u_14733,2025-12-04,ios,google_ads,16.82,SE
u_14734,2025-12-04,ios,twitter,53.61,IE
u_14231,2025-12-05,android,facebook,20.75,IE
u_12726,2025-12-05,ios,google_ads,51.03,ES
u_10386,2025-12-05,ios,google_ads,64.83,IT
u_12864,2025-12-05,ios,google_ads,27.32,DE
u_14409,2025-12-05,ios,facebook,52.88,DE
u_13857,2025-12-05,android,facebook,72.86,IE
u_13242,2025-12-05,android,google_ads,30.25,DE
u_13776,2025-12-05,android,twitter,33.05,PT
u_14735,2025-12-05,ios,instagram,26.1,IE
u_14736,2025-12-05,ios,google_ads,47.64,FR
u_14737,2025-12-05,android,google_ads,62.55,IT
u_14738,2025-12-05,ios,tiktok,39.44,NL
u_14739,2025-12-05,android,google_ads,64.8,FR
u_14740,2025-12-05,android,google_ads,43.12,PL
u_14741,2025-12-05,android,google_ads,37.35,IE
u_14742,2025-12-05,ios,twitter,11.63,BE
u_14743,2025-12-05,ios,google_ads,48.58,PT
u_14744,2025-12-05,android,tiktok,44.06,SE
u_14745,2025-12-05,ios,tiktok,62.51,NL
u_14746,2025-12-05,android,facebook,16.53,NL
u_14747,2025-12-05,android,tiktok,44.84,SE
u_14748,2025-12-05,android,google_ads,26.06,PL
u_14749,2025-12-05,android,tiktok,57.09,PL
u_14750,2025-12-05,android,google_ads,53.17,PL
u_14751,2025-12-05,ios,google_ads,6.99,NL
u_14752,2025-12-05,ios,google_ads,36.2,IT
u_10659,2025-12-06,ios,google_ads,34.6,BE
u_11845,2025-12-06,ios,instagram,47.46,PT
u_10851,2025-12-06,android,google_ads,43.17,DE
u_13295,2025-12-06,android,google_ads,26.01,IT
u_13908,2025-12-06,android,instagram,37.69,FR
u_13512,2025-12-06,ios,instagram,44.23,PL
u_12688,2025-12-06,ios,tiktok,25.9,IE
u_10410,2025-12-06,ios,facebook,28.57,PL
u_12871,2025-12-06,android,tiktok,27.3,DE
u_14753,2025-12-06,android,google_ads,19.8,NL
u_14754,2025-12-06,ios,tiktok,54.85,FR
u_14755,2025-12-06,android,google_ads,71.0,ES
u_14756,2025-12-06,ios,instagram,19.17,NL
u_14757,2025-12-06,ios,tiktok,69.26,FR
u_14758,2025-12-06,ios,facebook,27.12,SE
u_14759,2025-12-06,android,instagram,39.21,SE
u_14760,2025-12-06,ios,google_ads,37.63,DE
u_14761,2025-12-06,android,google_ads,49.82,SE
u_14762,2025-12-06,android,google_ads,46.01,FR
u_14763,2025-12-06,ios,tiktok,50.56,ES
u_14764,2025-12-06,android,twitter,49.62,PL
u_14765,2025-12-06,android,facebook,59.99,SE
u_14766,2025-12-06,android,google_ads,62.7,SE
u_14767,2025-12-06,android,google_ads,43.6,BE
u_14768,2025-12-06,android,twitter,45.17,FR
u_14769,2025-12-06,ios,tiktok,25.21,ES
u_14770,2025-12-06,ios,instagram,32.68,IT
u_11947,2025-12-07,ios,instagram,32.53,PT
u_13189,2025-12-07,android,twitter,51.85,FR
u_13450,2025-12-07,android,google_ads,37.21,SE
u_14237,2025-12-07,ios,facebook,80.65,DE
u_13696,2025-12-07,ios,instagram,25.28,IT
u_12045,2025-12-07,android,twitter,39.78,IT
u_11684,2025-12-07,ios,google_ads,31.15,PL
u_14771,2025-12-07,android,google_ads,6.99,DE
u_14772,2025-12-07,ios,tiktok,25.8,ES
u_14773,2025-12-07,android,facebook,46.37,BE
u_14774,2025-12-07,ios,twitter,27.05,FR
u_14775,2025-12-07,ios,tiktok,32.12,IT
u_14776,2025-12-07,android,google_ads,45.12,ES
u_14777,2025-12-07,android,google_ads,26.0,IE
u_14778,2025-12-07,android,instagram,36.31,PT
u_14779,2025-12-07,android,twitter,42.85,PT
u_14780,2025-12-07,android,facebook,60.14,ES
u_14781,2025-12-07,android,instagram,67.59,ES
u_14782,2025-12-07,ios,tiktok,51.84,PL
u_14783,2025-12-07,android,tiktok,21.71,IT
u_14784,2025-12-07,ios,instagram,48.97,IT
u_10624,2025-12-08,android,google_ads,67.5,IE
u_13707,2025-12-08,ios,tiktok,49.81,NL
u_14307,2025-12-08,android,instagram,36.03,FR
u_14065,2025-12-08,ios,google_ads,15.23,SE
u_10711,2025-12-08,android,google_ads,48.09,PL
u_11523,2025-12-08,ios,tiktok,31.4,IT
u_11507,2025-12-08,android,google_ads,22.95,IE
u_13560,2025-12-08,android,tiktok,35.25,SE
u_12872,2025-12-08,android,twitter,12.55,PT
u_14619,2025-12-08,ios,tiktok,92.16,SE
u_14785,2025-12-08,ios,google_ads,37.62,FR
u_14786,2025-12-08,ios,google_ads,29.37,BE
u_14787,2025-12-08,ios,google_ads,63.07,FR
u_14788,2025-12-08,android,google_ads,27.1,IE
u_14789,2025-12-08,ios,instagram,28.6,DE
u_14790,2025-12-08,ios,tiktok,9.33,BE
u_14791,2025-12-08,android,facebook,50.87,BE
u_14792,2025-12-08,android,facebook,21.57,IE
u_14793,2025-12-08,ios,instagram,82.66,SE
u_14794,2025-12-08,ios,twitter,44.18,FR
u_14795,2025-12-08,android,tiktok,6.99,BE
u_14796,2025-12-08,android,facebook,36.88,NL
u_14797,2025-12-08,ios,instagram,61.78,IT
u_14798,2025-12-08,ios,twitter,48.22,PT
u_14799,2025-12-08,ios,twitter,6.99,SE
u_14800,2025-12-08,ios,google_ads,71.65,ES
u_14801,2025-12-08,ios,google_ads,29.2,IT
u_14802,2025-12-08,android,instagram,25.72,SE
u_14803,2025-12-08,android,twitter,11.6,IE
u_14804,2025-12-08,ios,tiktok,37.59,ES
u_13689,2025-12-09,ios,twitter,71.13,DE
u_10151,2025-12-09,android,facebook,42.27,ES
u_10881,2025-12-09,android,facebook,26.55,FR
u_10541,2025-12-09,ios,twitter,74.24,NL
u_14769,2025-12-09,ios,tiktok,25.17,ES
u_11462,2025-12-09,ios,facebook,51.86,BE
u_13310,2025-12-09,android,facebook,50.17,SE
u_11808,2025-12-09,android,facebook,17.16,PT
u_10144,2025-12-09,android,facebook,57.78,IT
u_14805,2025-12-09,ios,google_ads,53.41,IT
u_14806,2025-12-09,ios,google_ads,23.36,ES
u_14807,2025-12-09,ios,google_ads,83.6,NL
u_14808,2025-12-09,android,google_ads,51.09,PL
u_14809,2025-12-09,ios,instagram,61.48,SE
u_14810,2025-12-09,ios,google_ads,91.58,SE
u_14811,2025-12-09,android,google_ads,17.02,PT
u_14812,2025-12-09,android,twitter,29.18,PT
u_14813,2025-12-09,android,tiktok,37.57,SE
u_14814,2025-12-09,ios,tiktok,45.74,PL
u_14815,2025-12-09,android,twitter,9.17,IT
u_14816,2025-12-09,ios,google_ads,69.96,SE
u_14817,2025-12-09,android,twitter,54.04,SE
u_14818,2025-12-09,android,twitter,52.62,IT
u_14819,2025-12-09,android,google_ads,43.67,NL
u_14820,2025-12-09,ios,tiktok,31.01,DE
u_14821,2025-12-09,ios,google_ads,20.65,PL
u_14822,2025-12-09,ios,instagram,51.96,NL
u_10588,2025-12-10,android,twitter,65.8,PL
u_12778,2025-12-10,ios,tiktok,71.34,FR
u_10322,2025-12-10,ios,instagram,44.53,FR
u_14399,2025-12-10,android,facebook,51.69,FR
u_11673,2025-12-10,android,google_ads,38.32,IT
u_13759,2025-12-10,ios,tiktok,29.62,NL
u_14823,2025-12-10,ios,google_ads,30.69,SE
u_14824,2025-12-10,android,google_ads,60.64,NL
u_14825,2025-12-10,android,instagram,49.06,SE
u_14826,2025-12-10,android,facebook,55.94,ES
u_14827,2025-12-10,ios,tiktok,36.42,DE
u_14828,2025-12-10,ios,google_ads,66.59,IE
u_14829,2025-12-10,ios,facebook,18.04,PT
u_14830,2025-12-10,android,google_ads,6.99,PT
u_14831,2025-12-10,ios,tiktok,42.87,PT
u_14832,2025-12-10,android,facebook,76.5,DE
u_14833,2025-12-10,android,instagram,38.72,IE
u_14834,2025-12-10,android,tiktok,19.17,DE
u_11430,2025-12-11,ios,tiktok,87.1,PT
u_12715,2025-12-11,android,tiktok,28.31,ES
u_14812,2025-12-11,android,twitter,30.01,PT
u_14758,2025-12-11,ios,facebook,20.43,SE
u_10026,2025-12-11,android,instagram,39.5,DE
u_13074,2025-12-11,android,tiktok,60.73,FR
u_13711,2025-12-11,ios,facebook,35.71,IE
u_14757,2025-12-11,ios,tiktok,42.1,FR
u_14835,2025-12-11,ios,tiktok,19.18,IT
u_14836,2025-12-11,android,facebook,54.44,NL
u_14837,2025-12-11,ios,twitter,56.36,PL
u_14838,2025-12-11,ios,tiktok,50.91,PL
u_14839,2025-12-11,ios,facebook,56.91,PL
u_14840,2025-12-11,android,google_ads,70.18,IT
u_14841,2025-12-11,ios,twitter,6.99,PL
u_14842,2025-12-11,ios,google_ads,51.66,FR
u_14843,2025-12-11,ios,google_ads,52.97,FR
u_14844,2025-12-11,android,google_ads,29.19,SE
u_14845,2025-12-11,android,google_ads,60.55,ES
u_14846,2025-12-11,ios,instagram,54.44,BE
u_14847,2025-12-11,ios,tiktok,65.15,PL
u_14848,2025-12-11,ios,facebook,27.82,FR
u_14849,2025-12-11,android,tiktok,63.02,ES
u_14850,2025-12-11,android,facebook,6.99,FR
u_14851,2025-12-11,android,tiktok,57.84,ES
u_14852,2025-12-11,ios,instagram,41.26,IT
u_11524,2025-12-12,android,google_ads,47.39,PL
u_11168,2025-12-12,ios,instagram,46.34,ES
u_13207,2025-12-12,ios,google_ads,17.28,IT
u_11234,2025-12-12,android,instagram,26.51,DE
u_12388,2025-12-12,ios,instagram,43.2,FR
u_12478,2025-12-12,ios,facebook,25.36,PL
u_10180,2025-12-12,android,twitter,38.68,PT
u_12123,2025-12-12,ios,instagram,23.47,FR
u_14853,2025-12-12,android,facebook,35.91,FR
u_14854,2025-12-12,ios,facebook,59.12,PL
u_14855,2025-12-12,ios,instagram,38.87,DE
u_14856,2025-12-12,ios,twitter,55.55,PT
u_14857,2025-12-12,android,google_ads,41.18,SE
u_14858,2025-12-12,android,tiktok,58.03,DE
u_14859,2025-12-12,android,facebook,29.03,DE
u_14860,2025-12-12,ios,google_ads,22.69,SE
u_14861,2025-12-12,android,google_ads,6.99,BE
u_14862,2025-12-12,android,tiktok,38.72,ES
u_14863,2025-12-12,ios,facebook,50.06,IT
u_14864,2025-12-12,ios,facebook,28.63,IT
u_14865,2025-12-12,ios,tiktok,17.21,IT
u_14866,2025-12-12,android,tiktok,20.52,IE
u_14867,2025-12-12,ios,tiktok,54.98,IE
u_14868,2025-12-12,ios,twitter,51.23,FR
u_14869,2025-12-12,android,facebook,63.26,PT
u_14161,2025-12-13,android,twitter,25.45,IT
u_10222,2025-12-13,ios,instagram,44.54,PL
u_12817,2025-12-13,android,facebook,36.19,DE
u_12161,2025-12-13,ios,instagram,63.0,BE
u_10974,2025-12-13,ios,google_ads,65.87,ES
u_10028,2025-12-13,ios,facebook,13.12,SE
u_10252,2025-12-13,ios,facebook,22.88,SE
u_11267,2025-12-13,ios,twitter,37.4,PL
u_14870,2025-12-13,android,tiktok,61.07,PT
u_14871,2025-12-13,android,twitter,40.32,SE
u_14872,2025-12-13,ios,facebook,36.9,FR
u_14873,2025-12-13,android,facebook,72.29,ES
u_14874,2025-12-13,android,google_ads,61.3,IT
u_14875,2025-12-13,android,instagram,34.62,SE
u_14876,2025-12-13,android,google_ads,65.52,DE
u_14877,2025-12-13,android,twitter,68.85,BE
u_14878,2025-12-13,ios,google_ads,31.37,ES
u_14879,2025-12-13,android,google_ads,21.24,FR
u_14880,2025-12-13,android,tiktok,24.87,SE
u_14881,2025-12-13,android,facebook,23.95,PT
u_14882,2025-12-13,ios,google_ads,37.07,SE
u_14883,2025-12-13,android,tiktok,25.03,BE
u_14884,2025-12-13,ios,tiktok,54.54,FR
u_14885,2025-12-13,android,google_ads,6.99,SE
u_14886,2025-12-13,android,facebook,56.29,FR
u_14887,2025-12-13,ios,facebook,39.04,PT
u_11957,2025-12-14,android,twitter,20.57,ES
u_12582,2025-12-14,ios,instagram,28.45,SE
u_10105,2025-12-14,android,tiktok,36.3,SE
u_13555,2025-12-14,ios,facebook,46.01,NL
u_11154,2025-12-14,android,tiktok,54.1,ES
u_10506,2025-12-14,android,tiktok,62.9,SE
u_10005,2025-12-14,ios,facebook,13.41,FR
