user_id,purchase_date,platform,ad_source,campaign_id,purchase_amount,country
103245,2025-11-25,ios,instagram,AF75422,90.00,CY
103246,2025-11-12,ios,affiliate,TW69262,220.00,LT
103247,2025-11-14,android,twitter,TI01961,110.00,DK
103248,2025-11-22,ios,instagram,FA21644,350.00,PT
103249,2025-11-25,android,google,GO15954,360.00,LV
103250,2025-11-14,ios,facebook,TW85383,70.00,HU
103251,2025-11-13,android,tiktok,TI89862,190.00,EE
103252,2025-11-20,ios,instagram,IN01164,140.00,PT
103253,2025-11-17,android,google,TI44401,340.00,HU
103254,2025-11-13,ios,facebook,AF28708,110.00,LV
103255,2025-11-21,android,affiliate,TW06753,220.00,CZ
103256,2025-11-19,android,google,FA75185,190.00,CZ
103257,2025-11-21,ios,instagram,AF86018,180.00,NL
103258,2025-11-18,android,instagram,TW12246,200.00,HU
103259,2025-11-24,android,tiktok,FA77916,200.00,FI
103260,2025-11-13,android,twitter,IN44262,260.00,CZ
103261,2025-11-22,android,facebook,TW43921,290.00,NL
103262,2025-11-20,ios,facebook,AF08742,130.00,LU
103263,2025-11-12,ios,facebook,TI89773,230.00,IT
103264,2025-11-24,android,tiktok,IN25631,340.00,ES
103265,2025-11-19,ios,tiktok,FA30782,400.00,HR
103266,2025-11-12,android,facebook,FA06310,300.00,DK
103267,2025-11-17,ios,twitter,GO08008,370.00,DE
103268,2025-11-17,android,tiktok,TW28365,240.00,CZ
103269,2025-11-19,android,affiliate,TI44397,210.00,LT
103270,2025-11-23,android,google,AF95432,160.00,FR
103271,2025-11-15,android,twitter,GO29816,120.00,HU
103272,2025-11-15,ios,affiliate,FA79135,220.00,NL
103273,2025-11-17,android,affiliate,FA86386,380.00,DK
103274,2025-11-18,android,affiliate,TW62691,190.00,DK
103275,2025-11-23,android,instagram,GO44533,270.00,LU
103276,2025-11-17,ios,facebook,FA09309,200.00,IT
103277,2025-11-17,android,tiktok,GO52565,60.00,SE
103278,2025-11-15,ios,twitter,GO46445,240.00,HR
103279,2025-11-23,android,instagram,GO17529,310.00,CZ
103280,2025-11-20,android,twitter,TI93379,150.00,FI
103281,2025-11-25,ios,facebook,AF81713,350.00,HU
103282,2025-11-22,android,instagram,FA81740,70.00,PT
103283,2025-11-15,android,affiliate,GO93537,400.00,ES
103284,2025-11-19,ios,affiliate,TI50747,130.00,IT
103285,2025-11-16,android,google,TI28840,60.00,DK
103286,2025-11-14,android,facebook,TI07911,380.00,HR
103287,2025-11-13,ios,tiktok,GO89318,370.00,PT
103288,2025-11-15,ios,tiktok,TW30788,120.00,PL
103289,2025-11-17,ios,affiliate,AF54712,80.00,BG
103290,2025-11-23,ios,google,GO14253,220.00,ES
103291,2025-11-14,android,affiliate,TI14046,330.00,BE
103292,2025-11-18,ios,affiliate,FA05723,210.00,FR
103293,2025-11-23,ios,facebook,IN91399,320.00,HU
103294,2025-11-24,ios,google,FA86664,310.00,IE
103295,2025-11-21,ios,instagram,TI60214,300.00,EE
103296,2025-11-19,android,tiktok,FA67952,300.00,IE
103297,2025-11-13,ios,facebook,AF90294,230.00,NL
103298,2025-11-25,ios,tiktok,GO82419,310.00,AT
103299,2025-11-24,android,facebook,TW02708,90.00,BE
103300,2025-11-24,android,twitter,AF15347,380.00,GR
103301,2025-11-12,android,google,TW40439,190.00,GR
103302,2025-11-13,android,affiliate,GO06362,330.00,DE
103303,2025-11-25,android,affiliate,AF48854,310.00,SK
103304,2025-11-14,android,instagram,TW22741,400.00,FR
103305,2025-11-13,ios,tiktok,GO65800,120.00,SK
103306,2025-11-19,android,instagram,GO22096,100.00,CZ
103307,2025-11-24,ios,affiliate,GO43229,110.00,EE
103308,2025-11-13,android,tiktok,IN22017,300.00,CZ
103309,2025-11-13,ios,twitter,GO96614,70.00,IE
103310,2025-11-15,ios,twitter,FA43485,250.00,GR
103311,2025-11-20,ios,facebook,AF34109,350.00,IT
103312,2025-11-18,android,facebook,IN35801,370.00,AT
103313,2025-11-22,ios,facebook,FA22320,80.00,CY
103314,2025-11-22,android,google,AF45161,150.00,AT
103315,2025-11-18,android,tiktok,GO93502,100.00,RO
103316,2025-11-25,ios,instagram,FA02532,180.00,SK
103317,2025-11-20,android,facebook,TW79754,380.00,DE
103318,2025-11-13,android,instagram,IN86057,100.00,IE
103319,2025-11-12,android,facebook,GO93679,240.00,PT
103320,2025-11-23,android,facebook,FA42090,370.00,ES
103321,2025-11-21,android,tiktok,AF28782,270.00,PL
103322,2025-11-25,android,twitter,AF18631,190.00,LV
103323,2025-11-22,android,tiktok,IN60772,340.00,SK
103324,2025-11-24,ios,instagram,TI95168,320.00,LT
103325,2025-11-20,android,tiktok,FA33506,320.00,FR
103326,2025-11-12,android,instagram,FA42362,110.00,SI
103327,2025-11-13,android,facebook,IN60489,310.00,PL
103328,2025-11-15,android,tiktok,GO35404,370.00,IE
103329,2025-11-25,android,google,IN67647,170.00,PT
103330,2025-11-19,ios,affiliate,FA11792,370.00,RO
103331,2025-11-12,android,affiliate,FA84164,220.00,SK
103332,2025-11-24,ios,affiliate,GO35885,260.00,LV
103333,2025-11-17,android,twitter,FA32963,80.00,SI
103334,2025-11-18,ios,affiliate,AF86034,110.00,DE
103335,2025-11-24,ios,instagram,AF59162,300.00,PL
103336,2025-11-12,ios,twitter,FA57596,360.00,NL
103337,2025-11-17,ios,tiktok,GO75821,130.00,AT
103338,2025-11-17,ios,facebook,GO84247,100.00,NL
103339,2025-11-19,ios,facebook,TW56541,260.00,RO
103340,2025-11-14,ios,instagram,GO40519,180.00,EE
103341,2025-11-16,android,facebook,GO76973,150.00,CZ
103342,2025-11-25,android,tiktok,IN62348,180.00,RO
103343,2025-11-22,ios,tiktok,TI95338,330.00,AT
103344,2025-11-14,android,tiktok,IN37824,380.00,BE
103345,2025-11-25,android,facebook,AF28141,350.00,MT
103346,2025-11-16,android,tiktok,AF18728,380.00,HU
103347,2025-11-14,ios,facebook,TI60355,200.00,RO
103348,2025-11-12,ios,google,TI92597,400.00,BG
103349,2025-11-16,ios,google,TW40221,200.00,DK
103350,2025-11-15,ios,instagram,TW75900,110.00,LU
103351,2025-11-13,android,affiliate,GO74903,80.00,CY
103352,2025-11-24,ios,twitter,TI82724,270.00,IE
103353,2025-11-15,ios,facebook,GO71211,150.00,FR
103354,2025-11-25,ios,google,IN14799,180.00,HR
103355,2025-11-21,ios,google,FA93816,360.00,HR
103356,2025-11-24,android,google,FA83024,300.00,SE
103357,2025-11-25,android,facebook,AF61307,120.00,LU
103358,2025-11-17,ios,instagram,IN11265,270.00,GR
103359,2025-11-19,ios,tiktok,TI03315,280.00,MT
103360,2025-11-23,android,facebook,TW62680,160.00,SK
103361,2025-11-20,ios,google,IN70397,210.00,CY
103362,2025-11-19,android,facebook,TI26371,290.00,AT
103363,2025-11-12,ios,tiktok,AF21270,70.00,HU
103364,2025-11-18,ios,facebook,TW83351,70.00,LV
103365,2025-11-12,ios,instagram,GO39993,170.00,EE
103366,2025-11-25,ios,google,IN89969,150.00,PT
103367,2025-11-19,android,tiktok,GO79793,290.00,IE
103368,2025-11-14,ios,instagram,TW36654,230.00,SI
103369,2025-11-18,ios,instagram,TW76440,240.00,SK
103370,2025-11-22,android,twitter,TI82129,100.00,HR
103371,2025-11-20,ios,facebook,TI80619,110.00,LV
103372,2025-11-23,android,twitter,AF21073,270.00,PL
103373,2025-11-25,ios,facebook,AF29186,320.00,BG
103374,2025-11-12,android,google,AF42126,70.00,HR
103375,2025-11-21,android,affiliate,FA85413,250.00,CZ
103376,2025-11-17,android,affiliate,AF04028,240.00,SE
103377,2025-11-20,android,facebook,IN12419,120.00,MT
103378,2025-11-14,ios,google,TI16364,360.00,FR
103379,2025-11-17,android,affiliate,AF93967,320.00,BE
103380,2025-11-14,ios,affiliate,IN57914,130.00,LU
103381,2025-11-24,android,tiktok,GO64302,90.00,CZ
103382,2025-11-18,android,affiliate,AF83985,100.00,DK
103383,2025-11-19,android,affiliate,FA56777,390.00,BG
103384,2025-11-23,android,instagram,TW29796,400.00,AT
103385,2025-11-16,android,google,TI29381,140.00,LV
103386,2025-11-24,android,twitter,IN54059,220.00,LU
103387,2025-11-21,ios,affiliate,FA34495,80.00,SI
103388,2025-11-22,ios,twitter,FA58500,310.00,AT
103389,2025-11-21,ios,facebook,TI35462,90.00,MT
103390,2025-11-21,ios,tiktok,AF75288,160.00,AT
103391,2025-11-25,android,tiktok,FA40647,190.00,FR
103392,2025-11-17,ios,affiliate,FA66911,400.00,HR
103393,2025-11-13,ios,twitter,FA62710,260.00,PL
103394,2025-11-21,android,affiliate,GO94248,350.00,DE
103395,2025-11-19,android,tiktok,GO64311,400.00,DE
103396,2025-11-16,android,tiktok,TI64961,110.00,LV
103397,2025-11-14,ios,facebook,FA76504,250.00,SI
103398,2025-11-23,android,instagram,GO13300,390.00,FR
103399,2025-11-22,ios,instagram,FA27861,310.00,FI
103400,2025-11-20,ios,google,AF01711,390.00,FI
103401,2025-11-23,android,instagram,TW35372,310.00,CY
103402,2025-11-16,android,affiliate,TI42983,380.00,DK
103403,2025-11-19,ios,tiktok,TI93721,220.00,LV
103404,2025-11-25,ios,google,IN08488,210.00,LU
103405,2025-11-15,ios,facebook,GO74903,140.00,HR
103406,2025-11-24,android,facebook,GO80308,230.00,BG
103407,2025-11-19,android,instagram,TW41828,320.00,RO
103408,2025-11-17,ios,affiliate,FA39373,140.00,PT
103409,2025-11-24,ios,facebook,TI98954,190.00,LT
103410,2025-11-12,ios,affiliate,TW81762,70.00,HU
103411,2025-11-15,ios,google,TI86000,270.00,MT
103412,2025-11-18,ios,twitter,TI59275,380.00,RO
103413,2025-11-15,android,instagram,IN44850,220.00,CY
103414,2025-11-18,ios,affiliate,FA78141,220.00,PT
103415,2025-11-21,android,affiliate,TI31027,270.00,DK
103416,2025-11-25,android,facebook,FA32588,290.00,DK
103417,2025-11-15,ios,google,AF81626,280.00,SI
103418,2025-11-18,android,google,TI08768,130.00,LU
103419,2025-11-24,android,tiktok,GO51719,70.00,CY
103420,2025-11-18,ios,affiliate,IN97455,290.00,CZ
103421,2025-11-17,ios,google,FA07726,380.00,PL
103422,2025-11-13,android,google,GO69113,400.00,LU
103423,2025-11-12,android,instagram,GO92871,340.00,SI
103424,2025-11-12,ios,twitter,IN11686,300.00,IE
103425,2025-11-12,ios,affiliate,FA57802,310.00,DE
103426,2025-11-16,android,facebook,GO73673,160.00,SE
103427,2025-11-18,ios,instagram,TW50842,360.00,GR
103428,2025-11-13,android,facebook,TI37527,120.00,NL
103429,2025-11-21,ios,facebook,FA12791,80.00,BE
103430,2025-11-17,android,facebook,IN32977,290.00,HU
103431,2025-11-13,android,google,GO86939,110.00,PL
103432,2025-11-12,ios,tiktok,TW19603,280.00,AT
103433,2025-11-22,android,facebook,AF02460,330.00,LV
103434,2025-11-24,android,twitter,FA49579,120.00,SK
103435,2025-11-19,ios,facebook,IN32769,240.00,LU
103436,2025-11-22,android,facebook,FA44815,320.00,CY
103437,2025-11-18,android,twitter,FA77267,100.00,SI
103438,2025-11-22,ios,facebook,TW91924,110.00,ES
103439,2025-11-21,android,google,GO30088,360.00,HU
103440,2025-11-18,ios,instagram,FA37293,320.00,BE
103441,2025-11-21,android,facebook,GO66912,290.00,LU
103442,2025-11-25,android,facebook,AF69243,200.00,HR
103443,2025-11-20,ios,twitter,TW05837,210.00,AT
103444,2025-11-23,android,tiktok,TI19554,390.00,LV
103445,2025-11-20,ios,twitter,TW54831,240.00,CY
103446,2025-11-18,android,instagram,IN87330,330.00,LT
103447,2025-11-16,ios,tiktok,IN78817,200.00,IE
103448,2025-11-22,android,tiktok,IN85498,80.00,SI
103449,2025-11-16,ios,google,GO70675,340.00,FR
103450,2025-11-12,ios,tiktok,IN92641,190.00,LV
103451,2025-11-21,android,twitter,AF51174,70.00,SK
103452,2025-11-21,ios,facebook,FA50664,360.00,CY
103453,2025-11-13,ios,twitter,GO66361,220.00,IT
103454,2025-11-23,ios,twitter,AF30313,60.00,RO
103455,2025-11-18,android,google,TI12700,80.00,CZ
103456,2025-11-23,android,affiliate,IN36162,280.00,CY
103457,2025-11-16,android,instagram,GO12420,70.00,FR
103458,2025-11-18,ios,facebook,GO55988,310.00,BG
103459,2025-11-21,ios,google,AF06286,200.00,IT
103460,2025-11-12,android,twitter,IN67270,390.00,BE
103461,2025-11-21,android,google,TW06728,280.00,NL
103462,2025-11-21,ios,instagram,IN83794,260.00,EE
103463,2025-11-24,android,twitter,IN65175,180.00,LV
103464,2025-11-15,android,google,FA33208,130.00,RO
103465,2025-11-23,ios,facebook,GO48474,160.00,SK
103466,2025-11-13,ios,tiktok,TI16338,190.00,CZ
103467,2025-11-25,ios,instagram,AF39947,280.00,SE
103468,2025-11-24,ios,facebook,TI10808,300.00,FR
103469,2025-11-13,ios,affiliate,TW72678,200.00,MT
103470,2025-11-12,android,twitter,AF27739,390.00,FR
103471,2025-11-22,android,twitter,TI36355,280.00,CY
103472,2025-11-25,android,twitter,TI50897,260.00,CY
103473,2025-11-24,android,google,FA04944,70.00,LU
103474,2025-11-14,ios,tiktok,FA82494,340.00,CZ
103475,2025-11-18,ios,tiktok,IN27541,180.00,ES
103476,2025-11-25,ios,affiliate,TI43368,250.00,MT
103477,2025-11-23,ios,tiktok,IN70908,160.00,LU
103478,2025-11-18,ios,instagram,GO55274,350.00,EE
103479,2025-11-14,android,affiliate,GO73394,250.00,RO
103480,2025-11-15,ios,tiktok,IN28759,170.00,IT
103481,2025-11-24,ios,google,TI73771,320.00,GR
103482,2025-11-13,ios,google,TW34462,100.00,DE
103483,2025-11-19,ios,instagram,IN56762,90.00,FR
103484,2025-11-13,android,instagram,TI49251,290.00,LT
103485,2025-11-22,android,facebook,FA53127,110.00,LV
103486,2025-11-12,ios,instagram,AF85450,150.00,PL
103487,2025-11-13,ios,instagram,TW42479,110.00,LV
103488,2025-11-18,ios,google,AF85536,250.00,PL
103489,2025-11-15,ios,instagram,TI44068,320.00,PL
103490,2025-11-12,ios,instagram,AF53114,400.00,IT
103491,2025-11-14,android,facebook,IN80831,110.00,LV
103492,2025-11-22,ios,tiktok,TI26734,220.00,ES
103493,2025-11-25,ios,google,AF93587,180.00,MT
103494,2025-11-22,android,tiktok,IN39227,310.00,FI
103495,2025-11-13,android,google,FA10384,350.00,IT
103496,2025-11-22,ios,twitter,AF25042,260.00,BE
103497,2025-11-21,android,affiliate,TW77894,90.00,SE
103498,2025-11-15,ios,instagram,TI41017,400.00,RO
103499,2025-11-23,ios,instagram,GO24436,400.00,EE
103500,2025-11-13,android,affiliate,FA05079,160.00,BE
103501,2025-11-24,android,twitter,TI09453,180.00,IE
103502,2025-11-14,ios,facebook,AF31416,300.00,FR
103503,2025-11-19,ios,twitter,IN08344,290.00,NL
103504,2025-11-16,ios,google,GO29689,200.00,BG
103505,2025-11-18,ios,affiliate,AF36794,260.00,FI
103506,2025-11-22,android,instagram,TI60002,180.00,LV
103507,2025-11-14,android,instagram,IN39028,90.00,DE
103508,2025-11-15,ios,tiktok,FA27428,60.00,EE
103509,2025-11-21,ios,instagram,AF27942,60.00,HU
103510,2025-11-13,android,affiliate,FA58333,390.00,IE
103511,2025-11-23,android,tiktok,AF16442,140.00,IE
103512,2025-11-24,android,instagram,FA80238,230.00,MT
103513,2025-11-23,android,twitter,TW36887,380.00,IT
103514,2025-11-19,android,affiliate,IN04598,210.00,PL
103515,2025-11-15,android,google,AF96642,290.00,BE
103516,2025-11-23,android,affiliate,TI44299,130.00,CZ
103517,2025-11-13,ios,instagram,AF52936,290.00,EE
103518,2025-11-16,ios,tiktok,IN38770,320.00,IE
103519,2025-11-17,android,instagram,GO59067,260.00,FR
103520,2025-11-24,android,tiktok,AF61424,350.00,SE
103521,2025-11-15,ios,google,FA37293,270.00,PT
103522,2025-11-23,ios,instagram,TW68787,200.00,HR
103523,2025-11-15,ios,google,AF32712,260.00,SI
103524,2025-11-16,android,instagram,GO46586,350.00,LT
103525,2025-11-19,ios,tiktok,AF24426,330.00,BG
103526,2025-11-23,android,tiktok,FA44938,190.00,EE
103527,2025-11-12,android,tiktok,GO08051,300.00,SI
103528,2025-11-22,android,tiktok,TI72073,170.00,HR
103529,2025-11-19,android,tiktok,TI21995,140.00,DE
103530,2025-11-19,ios,tiktok,AF70152,60.00,NL
103531,2025-11-22,android,affiliate,FA73145,110.00,ES
103532,2025-11-22,android,facebook,TI08570,150.00,PT
103533,2025-11-18,ios,google,TW55815,390.00,LT
103534,2025-11-18,ios,facebook,IN71554,200.00,SK
103535,2025-11-21,android,facebook,FA28994,220.00,AT
103536,2025-11-12,ios,google,GO24859,190.00,CZ
103537,2025-11-16,android,google,IN40536,360.00,NL
103538,2025-11-12,android,instagram,TW46987,70.00,MT
103539,2025-11-25,ios,affiliate,TI54647,130.00,GR
103540,2025-11-23,android,facebook,TI46832,270.00,EE
103541,2025-11-14,android,google,IN78817,100.00,IE
103542,2025-11-19,android,tiktok,GO11822,240.00,NL
103543,2025-11-14,ios,tiktok,FA06801,160.00,DE
103544,2025-11-20,ios,tiktok,TI64641,60.00,GR
103545,2025-11-23,ios,affiliate,TW31394,130.00,IE
103546,2025-11-18,ios,tiktok,IN82812,250.00,AT
103547,2025-11-20,android,affiliate,TI22063,150.00,HU
103548,2025-11-17,android,google,TI68124,190.00,PT
103549,2025-11-22,ios,google,IN32732,260.00,NL
103550,2025-11-14,android,affiliate,TW48867,90.00,IT
103551,2025-11-23,ios,tiktok,FA21879,270.00,AT
103552,2025-11-25,ios,google,IN38147,160.00,SK
103553,2025-11-14,ios,google,TI14380,220.00,DE
103554,2025-11-21,ios,tiktok,AF82022,220.00,IT
103555,2025-11-14,android,google,TI21116,220.00,IE
103556,2025-11-22,android,tiktok,AF13950,90.00,RO
103557,2025-11-25,android,affiliate,IN52156,140.00,SK
103558,2025-11-15,android,google,TI80671,330.00,BE
103559,2025-11-17,ios,twitter,FA37859,110.00,RO
103560,2025-11-13,ios,instagram,TI33124,100.00,SI
103561,2025-11-14,android,twitter,GO71637,70.00,SI
103562,2025-11-16,android,tiktok,FA93265,300.00,HU
103563,2025-11-14,android,facebook,AF26251,90.00,RO
103564,2025-11-21,android,instagram,IN95867,160.00,FR
103565,2025-11-12,ios,google,TI37472,390.00,DK
103566,2025-11-13,android,affiliate,AF04291,160.00,FR
103567,2025-11-14,ios,instagram,AF64343,250.00,GR
103568,2025-11-19,ios,facebook,AF79832,330.00,FR
103569,2025-11-20,android,facebook,AF66455,280.00,SE
103570,2025-11-14,ios,facebook,FA47803,170.00,LT
103571,2025-11-20,android,instagram,GO78351,280.00,CY
103572,2025-11-17,android,affiliate,AF08632,360.00,LV
103573,2025-11-20,ios,tiktok,AF23325,380.00,IT
103574,2025-11-21,android,twitter,TI11939,390.00,LV
103575,2025-11-14,ios,google,AF85735,330.00,LT
103576,2025-11-23,android,instagram,TI95040,180.00,ES
103577,2025-11-20,ios,twitter,AF87520,120.00,EE
103578,2025-11-16,android,affiliate,IN71019,390.00,PL
103579,2025-11-24,android,instagram,TW53195,260.00,EE
103580,2025-11-21,ios,google,AF84070,110.00,SI
103581,2025-11-23,android,instagram,GO03373,240.00,FI
103582,2025-11-22,android,twitter,FA44053,220.00,DE
103583,2025-11-20,android,google,FA85952,180.00,CY
103584,2025-11-23,ios,instagram,FA04941,310.00,RO
103585,2025-11-17,ios,tiktok,AF20702,370.00,SK
103586,2025-11-14,ios,twitter,FA20792,310.00,CZ
103587,2025-11-22,android,tiktok,TW36107,230.00,BG
103588,2025-11-19,ios,affiliate,TW01290,320.00,AT
103589,2025-11-22,android,affiliate,TW35107,190.00,MT
103590,2025-11-23,android,affiliate,GO70250,100.00,BE
103591,2025-11-20,android,tiktok,TW67789,180.00,CZ
103592,2025-11-23,ios,tiktok,AF95432,350.00,NL
103593,2025-11-22,ios,twitter,FA46087,220.00,GR
103594,2025-11-23,android,tiktok,GO00241,260.00,BG
103595,2025-11-19,ios,affiliate,GO92873,150.00,PL
103596,2025-11-18,ios,tiktok,IN44044,120.00,CY
103597,2025-11-18,ios,instagram,FA92309,380.00,LV
103598,2025-11-24,android,affiliate,GO15404,250.00,GR
103599,2025-11-15,android,affiliate,TI95529,360.00,PT
103600,2025-11-24,ios,tiktok,TW65108,390.00,DE
103601,2025-11-13,ios,google,TI32808,310.00,FI
103602,2025-11-21,ios,twitter,GO57146,200.00,AT
103603,2025-11-16,android,tiktok,FA74352,130.00,FI
103604,2025-11-20,ios,google,FA08788,350.00,ES
103605,2025-11-18,ios,tiktok,AF16909,120.00,SE
103606,2025-11-23,ios,affiliate,TW80786,250.00,CY
103607,2025-11-23,android,tiktok,IN89566,90.00,LV
103608,2025-11-15,android,instagram,AF92339,110.00,LT
103609,2025-11-22,ios,facebook,FA27410,270.00,BE
103610,2025-11-12,ios,affiliate,IN42381,210.00,IE
103611,2025-11-13,android,affiliate,AF35748,270.00,NL
103612,2025-11-25,android,tiktok,FA55934,380.00,DE
103613,2025-11-15,ios,facebook,TW28231,210.00,SI
103614,2025-11-13,ios,affiliate,GO64956,310.00,LU
103615,2025-11-23,ios,tiktok,TW84493,240.00,DK
103616,2025-11-18,android,instagram,AF56550,60.00,CY
103617,2025-11-25,ios,twitter,TI43144,240.00,DE
103618,2025-11-21,ios,google,TI74983,60.00,LU
103619,2025-11-23,android,instagram,TW95571,400.00,LT
103620,2025-11-14,ios,affiliate,AF56550,120.00,IE
103621,2025-11-14,ios,tiktok,TI09053,90.00,CY
103622,2025-11-21,ios,instagram,FA87111,320.00,NL
103623,2025-11-20,ios,affiliate,GO89627,300.00,MT
103624,2025-11-20,ios,tiktok,AF44683,180.00,CY
103625,2025-11-25,ios,affiliate,AF17763,330.00,DK
103626,2025-11-12,ios,tiktok,GO83931,250.00,LT
103627,2025-11-24,android,tiktok,GO94661,400.00,ES
103628,2025-11-23,ios,facebook,IN32272,280.00,EE
103629,2025-11-19,android,instagram,IN48573,320.00,PL
103630,2025-11-21,android,instagram,GO67924,320.00,DK
103631,2025-11-20,ios,facebook,GO45687,220.00,LT
103632,2025-11-18,ios,facebook,FA37268,200.00,LU
103633,2025-11-19,ios,affiliate,FA70525,140.00,DK
103634,2025-11-13,ios,instagram,FA55817,170.00,NL
103635,2025-11-13,ios,affiliate,IN16482,330.00,LU
103636,2025-11-14,ios,tiktok,TI91138,380.00,LU
103637,2025-11-12,ios,google,TW94646,110.00,HU
103638,2025-11-15,ios,twitter,FA67894,400.00,PT
103639,2025-11-18,android,tiktok,IN16385,80.00,ES
103640,2025-11-17,ios,instagram,TI85288,140.00,AT
103641,2025-11-15,android,google,FA17455,140.00,IE
103642,2025-11-19,ios,tiktok,AF62084,210.00,MT
103643,2025-11-25,android,facebook,IN00689,190.00,IE
103644,2025-11-24,ios,tiktok,GO99718,190.00,HU
103645,2025-11-24,ios,affiliate,AF08953,70.00,CZ
103646,2025-11-13,android,affiliate,GO04660,330.00,FI
103647,2025-11-20,android,facebook,AF28459,70.00,SK
103648,2025-11-20,ios,tiktok,FA86321,200.00,SE
103649,2025-11-25,android,facebook,TI75263,100.00,ES
103650,2025-11-12,ios,google,TI60854,320.00,AT
103651,2025-11-13,android,affiliate,GO22252,70.00,CY
103652,2025-11-25,android,affiliate,FA83369,220.00,AT
103653,2025-11-24,ios,google,AF24397,260.00,CY
103654,2025-11-18,android,affiliate,FA85476,250.00,GR
103655,2025-11-17,ios,google,TI84104,380.00,SK
103656,2025-11-23,android,tiktok,FA74791,70.00,MT
103657,2025-11-21,ios,twitter,TW77159,190.00,FR
103658,2025-11-12,ios,instagram,GO93910,210.00,DE
103659,2025-11-12,ios,google,TI93463,80.00,ES
103660,2025-11-13,android,instagram,GO27587,90.00,DE
103661,2025-11-15,ios,facebook,TI46564,130.00,LT
103662,2025-11-17,android,tiktok,AF56468,170.00,MT
103663,2025-11-21,ios,instagram,GO13346,220.00,BG
103664,2025-11-20,ios,affiliate,FA88700,160.00,RO
103665,2025-11-24,ios,affiliate,IN69900,80.00,AT
103666,2025-11-12,android,affiliate,TI33392,290.00,CY
103667,2025-11-23,ios,google,TI45442,180.00,ES
103668,2025-11-13,ios,twitter,TI42309,310.00,SI
103669,2025-11-21,android,affiliate,TI10347,340.00,BE
103670,2025-11-14,android,facebook,IN79509,330.00,PT
103671,2025-11-25,android,google,GO47820,260.00,DK
103672,2025-11-21,ios,twitter,IN17197,120.00,IE
103673,2025-11-12,ios,affiliate,GO29850,300.00,DE
103674,2025-11-23,ios,twitter,TW77651,280.00,RO
103675,2025-11-22,android,instagram,TI62996,250.00,IE
103676,2025-11-25,ios,facebook,TI60236,210.00,ES
103677,2025-11-20,ios,instagram,FA44362,280.00,CY
103678,2025-11-19,ios,instagram,AF78934,130.00,BE
103679,2025-11-21,ios,instagram,FA28455,120.00,GR
103680,2025-11-20,ios,instagram,AF96830,90.00,ES
103681,2025-11-17,ios,tiktok,TI02313,160.00,CY
103682,2025-11-12,android,google,TI12419,340.00,SK
103683,2025-11-13,ios,instagram,AF74850,380.00,PL
103684,2025-11-19,ios,twitter,TW11950,230.00,LV
103685,2025-11-21,android,google,FA38185,290.00,IT
103686,2025-11-19,android,affiliate,AF24318,300.00,FR
103687,2025-11-17,android,tiktok,TW56653,370.00,ES
103688,2025-11-18,android,tiktok,GO49225,180.00,SE
103689,2025-11-18,ios,tiktok,IN58289,70.00,CY
103690,2025-11-24,android,twitter,AF43914,340.00,DK
103691,2025-11-16,android,instagram,AF18882,320.00,IE
103692,2025-11-17,android,facebook,AF34508,320.00,FI
103693,2025-11-12,android,tiktok,IN21649,390.00,BE
103694,2025-11-15,android,twitter,IN39511,160.00,SE
103695,2025-11-18,ios,twitter,GO30226,120.00,SE
103696,2025-11-17,ios,google,AF22987,390.00,CZ
103697,2025-11-16,android,google,TW27045,230.00,GR
103698,2025-11-20,android,tiktok,TI09790,110.00,DE
103699,2025-11-14,android,facebook,GO87095,220.00,BG
103700,2025-11-13,ios,affiliate,TI42266,120.00,ES
103701,2025-11-22,ios,instagram,TI71762,160.00,CY
103702,2025-11-15,ios,facebook,FA55017,140.00,PT
103703,2025-11-23,android,tiktok,AF75642,140.00,DK
103704,2025-11-21,android,tiktok,TW93693,400.00,PL
103705,2025-11-21,android,tiktok,TI23665,360.00,FI
103706,2025-11-17,android,affiliate,TI82932,370.00,ES
103707,2025-11-20,ios,tiktok,IN00172,220.00,SE
103708,2025-11-20,ios,tiktok,GO36627,230.00,MT
103709,2025-11-20,ios,instagram,FA57316,140.00,BE
103710,2025-11-16,android,google,IN96263,140.00,CZ
103711,2025-11-14,android,twitter,TW52075,390.00,HU
103712,2025-11-14,android,affiliate,GO82847,350.00,NL
103713,2025-11-20,android,affiliate,GO82276,150.00,DK
103714,2025-11-15,android,tiktok,TW43774,120.00,BE
103715,2025-11-20,ios,instagram,TI32045,230.00,NL
103716,2025-11-13,ios,google,GO83349,140.00,DE
103717,2025-11-16,ios,affiliate,FA16663,210.00,PL
103718,2025-11-13,ios,google,TW88342,240.00,ES
103719,2025-11-17,android,affiliate,FA27735,230.00,DE
103720,2025-11-23,android,instagram,GO21063,280.00,PT
103721,2025-11-24,ios,facebook,GO32462,80.00,IE
103722,2025-11-23,ios,affiliate,IN39318,320.00,BE
103723,2025-11-16,android,tiktok,FA39190,360.00,BE
103724,2025-11-20,ios,twitter,FA23488,80.00,FI
103725,2025-11-14,android,instagram,GO32564,260.00,FI
103726,2025-11-25,android,google,IN43071,150.00,PL
103727,2025-11-16,android,twitter,IN13206,250.00,FI
103728,2025-11-15,android,twitter,FA33651,360.00,AT
103729,2025-11-15,android,affiliate,IN78614,110.00,LU
103730,2025-11-25,ios,affiliate,AF27051,360.00,CY
103731,2025-11-20,android,instagram,IN68537,80.00,GR
