date_day,ad_source,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions
2025-04-21,twitter,x_retargeting,BG,android,70.01,"9,413",197,42,8
2025-03-04,tiktok,tt_app_installs,IE,ios,104.3,"10,587",212,51,6
2025-08-22,instagram,ig_reels_push,EE,ios,99.62,"5,050",132,31,7
2025-01-12,facebook,fb_app_install,HU,ios,153.72,"8,229",262,34,10
2025-12-16,instagram,ig_reels_push,ES,ios,79.01,"5,260",215,43,4
2025-05-17,facebook,fb_brand_awareness,SI,ios,151.58,"11,191",158,29,9
2025-10-28,twitter,x_awareness,SK,ios,212.94,"13,810",132,24,4
2025-12-27,facebook,fb_retargeting,EE,ios,122.8,"7,360",240,53,9
2025-05-22,google,google_pmax_2025,DK,android,247.69,"17,040",654,63,18
2025-03-02,affiliate,aff_autumn,SE,android,70.49,"12,161",92,8,1
2025-07-10,affiliate,aff_spring,PT,android,126.19,"12,156",235,16,1
2025-04-09,twitter,x_app_installs,FR,ios,87.58,"10,103",152,29,3
2025-01-19,twitter,x_awareness,BG,ios,99.53,"6,005",38,3,0
2025-11-25,facebook,fb_brand_awareness,LV,ios,205.58,"12,608",220,54,12
2025-05-29,facebook,fb_app_install,FI,ios,195.91,"16,017",160,42,9
2025-07-16,facebook,fb_brand_awareness,AT,android,95.6,"9,974",80,12,1
2025-08-23,twitter,x_app_installs,SI,ios,341.36,"21,058",522,51,5
2025-02-06,facebook,fb_conversion_2025,PL,ios,153.58,"12,037",226,73,4
2025-03-24,facebook,fb_retargeting,LT,android,82.33,"5,958",114,23,1
2025-07-11,tiktok,tt_app_installs,HU,ios,137.21,"6,508",210,35,6
2025-10-06,affiliate,aff_winter,NL,ios,60.48,"7,548",75,12,2
2025-07-27,instagram,ig_reels_push,CY,ios,403.34,"19,628",594,90,9
2025-10-12,instagram,ig_reels_push,LT,android,104.75,"8,551",192,23,4
2025-10-04,google,google_pmax_2025,CY,ios,178.5,"19,111",431,64,4
2025-12-17,instagram,ig_reels_push,DK,ios,90.44,"8,503",103,16,2
2025-02-24,tiktok,tt_app_installs,RO,android,239.86,"14,030",484,64,6
2025-09-10,twitter,x_app_installs,LV,ios,35.65,"6,494",61,8,1
2025-03-02,instagram,ig_story_launch,BE,ios,111.23,"20,006",704,189,47
2025-03-25,google,google_youtube_video,HR,ios,132.01,"14,325",409,105,14
2025-07-26,tiktok,tt_app_installs,DK,ios,95.66,"8,382",427,109,24
2025-05-16,affiliate,aff_winter,MT,android,37.15,"5,329",107,14,1
2025-09-22,facebook,fb_retargeting,FR,android,245.6,"9,718",162,38,9
2025-11-25,affiliate,aff_winter,CZ,ios,171.64,"14,302",183,20,3
2025-02-09,google,google_search_brand,HR,ios,314.19,"10,053",553,145,31
2025-03-06,twitter,x_retargeting,PL,android,118.63,"7,138",186,14,2
2025-12-06,google,google_display_retargeting,LV,ios,286.33,"8,218",347,55,12
2025-07-03,twitter,x_web_conversions,IE,android,188.88,"11,317",334,53,3
2025-07-18,twitter,x_awareness,LV,android,48.12,"10,842",69,9,2
2025-07-27,google,google_youtube_video,DK,ios,270.04,"8,886",541,102,18
2025-01-26,instagram,ig_app_install,BE,android,70.41,"3,881",124,32,4
2025-09-27,google,google_search_brand,PT,android,110.36,"5,150",241,39,11
2025-02-23,facebook,fb_conversion_2025,CZ,ios,217.2,"14,736",258,51,14
2025-10-27,affiliate,aff_spring,HR,android,68.55,"7,443",171,9,1
2025-11-26,google,google_search_brand,BG,ios,62.79,"5,239",315,85,11
2025-05-01,facebook,fb_conversion_2025,DK,android,92.63,"11,249",139,29,8
2025-02-08,facebook,fb_brand_awareness,NL,android,55.03,"3,109",33,7,2
2025-11-10,affiliate,aff_spring,HU,ios,18.41,"6,179",135,10,2
2025-11-26,tiktok,tt_spark_ads,SE,android,88.26,"4,066",75,15,3
2025-05-13,google,google_display_retargeting,DE,ios,191.46,"12,683",329,81,25
2025-02-26,affiliate,aff_autumn,SK,android,24.18,"7,680",108,11,1
2025-09-14,facebook,fb_app_install,CY,android,146.79,"12,724",434,123,17
2025-06-07,google,google_youtube_video,SK,ios,193.45,"6,068",245,50,14
2025-08-01,affiliate,aff_autumn,MT,android,39.88,"15,862",70,9,1
2025-02-14,twitter,x_awareness,IE,android,154.78,"11,135",207,43,9
2025-03-10,twitter,x_awareness,LT,ios,158.95,"10,519",131,21,4
2025-04-17,facebook,fb_app_install,GR,ios,64.4,"9,058",231,34,3
2025-01-08,twitter,x_awareness,IE,android,31.61,"5,387",154,25,1
2025-09-12,google,google_youtube_video,DK,android,109.32,"3,808",227,27,5
2025-03-20,google,google_pmax_2025,CY,ios,171.76,"5,385",118,22,7
2025-10-28,tiktok,tt_app_installs,IT,ios,39.04,"4,256",201,33,6
2025-06-10,tiktok,tt_creator_push,CY,android,78.69,"6,804",297,75,11
2025-07-12,tiktok,tt_spark_ads,AT,android,267.42,"13,721",255,72,11
2025-01-04,tiktok,tt_app_installs,LV,ios,24.29,"5,740",197,43,6
2025-03-26,affiliate,aff_winter,BG,android,34.66,"8,111",94,15,1
2025-11-18,affiliate,aff_summer,HR,ios,119.64,"10,943",166,21,3
2025-12-21,facebook,fb_brand_awareness,LT,android,196.49,"9,395",78,15,2
2025-06-05,instagram,ig_reels_push,BE,android,241.63,"12,063",518,70,19
2025-01-28,facebook,fb_app_install,AT,android,77.57,"5,449",139,42,3
2025-05-09,tiktok,tt_app_installs,PT,android,82.53,"11,805",563,104,4
2025-09-15,facebook,fb_brand_awareness,CY,ios,58.31,"7,792",148,32,5
2025-12-29,facebook,fb_brand_awareness,IE,ios,86.83,"3,458",99,23,2
2025-06-15,instagram,ig_app_install,HR,android,64.38,"4,622",93,27,6
2025-11-07,affiliate,aff_spring,CY,ios,87.31,"6,966",149,25,3
2025-03-01,instagram,ig_retargeting,CZ,ios,106.97,"7,147",110,22,5
2025-06-15,twitter,x_web_conversions,FR,ios,143.58,"10,119",261,25,4
2025-12-26,twitter,x_awareness,LV,android,89.69,"10,570",269,43,8
2025-06-01,instagram,ig_retargeting,GR,android,259.44,"12,465",417,88,21
2025-10-18,facebook,fb_app_install,FI,ios,112.22,"6,180",117,28,3
2025-07-02,facebook,fb_conversion_2025,IT,ios,30.47,"4,319",71,14,2
2025-01-11,instagram,ig_reels_push,ES,ios,108.28,"12,513",469,81,7
2025-03-15,affiliate,aff_winter,EE,android,18.28,"3,067",51,8,1
2025-02-24,affiliate,aff_winter,SE,android,23.4,"7,435",45,7,1
2025-04-05,instagram,ig_reels_push,SI,android,33.43,"3,764",77,22,4
2025-12-17,instagram,ig_retargeting,SI,ios,89.2,"4,203",56,11,3
2025-04-23,facebook,fb_brand_awareness,FR,ios,115.29,"13,675",250,70,15
2025-09-09,affiliate,aff_summer,LV,ios,8.07,"1,853",39,3,0
2025-12-16,twitter,x_retargeting,LT,ios,50.24,"10,768",127,15,2
2025-08-23,facebook,fb_retargeting,LU,ios,226.46,"9,915",332,99,14
2025-07-04,facebook,fb_app_install,FR,ios,31.52,"5,205",53,12,2
2025-08-19,twitter,x_awareness,RO,android,84.38,"6,430",101,19,1
2025-06-14,instagram,ig_reels_push,BG,android,50.28,"8,196",162,47,11
2025-05-23,instagram,ig_app_install,PL,android,142.75,"8,262",335,37,8
2025-03-17,google,google_youtube_video,LU,android,145.26,"13,553",701,128,19
2025-09-08,tiktok,tt_spark_ads,SK,ios,172.37,"9,883",424,131,14
2025-11-11,twitter,x_app_installs,CZ,ios,113.73,"7,665",99,11,2
2025-07-04,affiliate,aff_spring,AT,android,93.55,"8,828",46,8,1
2025-09-22,instagram,ig_reels_push,LV,ios,52.55,"3,178",136,40,6
2025-04-25,affiliate,aff_spring,IT,ios,66.58,"13,771",261,25,1
2025-12-04,affiliate,aff_spring,HR,ios,74.37,"7,407",111,13,0
2025-03-14,affiliate,aff_autumn,FI,ios,92.57,"8,472",41,3,0
2025-08-04,affiliate,aff_autumn,NL,ios,43.23,"4,279",71,6,1
2025-03-15,google,google_pmax_2025,LU,android,191.98,"10,363",440,113,26
2025-11-14,google,google_youtube_video,ES,android,476.63,"13,984",646,175,54
2025-02-07,twitter,x_awareness,RO,ios,85.04,"8,546",114,17,3
2025-07-11,twitter,x_awareness,CZ,ios,93.54,"8,433",197,32,2
2025-12-03,tiktok,tt_creator_push,MT,ios,158.26,"9,679",187,50,6
2025-05-18,affiliate,aff_summer,GR,ios,108.63,"10,050",64,11,1
2025-11-01,twitter,x_retargeting,AT,android,199.27,"12,654",351,28,1
2025-08-01,facebook,fb_app_install,HU,android,191.01,"13,622",221,31,4
2025-03-08,tiktok,tt_creator_push,EE,ios,113.81,"10,913",554,129,14
2025-01-13,tiktok,tt_spark_ads,GR,android,213.63,"9,743",365,79,4
2025-04-30,facebook,fb_app_install,HU,android,134.83,"5,721",140,35,5
2025-02-10,instagram,ig_story_launch,IE,ios,240.76,"13,524",577,116,13
2025-11-01,instagram,ig_story_launch,PT,ios,240.9,"13,560",178,38,9
2025-09-08,google,google_search_brand,CY,android,149.17,"4,723",292,42,10
2025-02-26,instagram,ig_app_install,LT,android,127.32,"17,931",647,157,8
2025-07-01,instagram,ig_story_launch,SK,android,108.76,"11,945",490,84,12
2025-07-15,twitter,x_web_conversions,PL,android,58.36,"5,260",78,15,1
2025-02-25,google,google_pmax_2025,FR,android,67.03,"6,493",295,29,9
2025-08-09,tiktok,tt_conversion_2025,DE,ios,169.21,"17,019",419,94,14
2025-12-30,twitter,x_awareness,PT,ios,95.37,"5,580",64,12,1
2025-02-11,instagram,ig_retargeting,FI,ios,115.2,"6,844",85,19,4
2025-02-05,instagram,ig_reels_push,LT,ios,137.05,"7,004",138,34,2
2025-08-27,facebook,fb_conversion_2025,BG,android,225.63,"9,639",171,26,3
2025-03-28,affiliate,aff_spring,FR,ios,96.71,"8,160",62,5,0
2025-11-30,affiliate,aff_summer,DE,ios,44.64,"3,585",30,5,0
2025-10-22,tiktok,tt_app_installs,DE,android,108.28,"9,932",528,75,11
2025-06-02,google,google_youtube_video,FR,ios,120.43,"10,680",369,89,12
2025-04-20,tiktok,tt_conversion_2025,SE,android,20.92,"3,210",97,20,4
2025-09-18,twitter,x_retargeting,AT,ios,42.44,"2,689",57,7,1
2025-04-23,google,google_display_retargeting,GR,android,112.28,"5,166",260,49,7
2025-09-21,facebook,fb_retargeting,SI,ios,308.03,"13,395",450,102,15
2025-03-13,instagram,ig_retargeting,NL,android,27.13,"5,404",224,65,10
2025-10-04,affiliate,aff_summer,GR,ios,72.81,"9,924",99,7,0
2025-06-08,instagram,ig_app_install,DE,ios,109.3,"12,745",221,28,6
2025-09-28,twitter,x_retargeting,EE,ios,82.03,"10,476",239,23,3
2025-04-28,google,google_search_brand,SE,ios,159.55,"6,663",431,64,11
2025-09-08,twitter,x_retargeting,HU,ios,114.8,"9,349",57,6,0
2025-10-08,affiliate,aff_winter,IT,ios,146.53,"17,134",322,49,7
2025-05-26,facebook,fb_brand_awareness,FR,ios,204.44,"11,633",94,18,3
2025-09-22,twitter,x_web_conversions,SE,ios,191.92,"18,006",506,33,4
2025-03-25,facebook,fb_conversion_2025,BG,android,177.53,"17,229",592,81,21
2025-11-04,tiktok,tt_conversion_2025,HR,android,62.15,"6,842",225,35,4
2025-10-27,affiliate,aff_spring,MT,ios,30.6,"10,122",124,11,2
2025-11-21,tiktok,tt_creator_push,NL,ios,117.95,"17,289",892,116,10
2025-01-15,tiktok,tt_app_installs,HU,ios,15.11,"3,598",65,12,3
2025-02-05,instagram,ig_reels_push,SI,ios,151.38,"10,286",379,86,24
2025-03-19,instagram,ig_app_install,SE,ios,65.63,"12,307",429,43,5
2025-03-26,twitter,x_web_conversions,LT,ios,132.07,"11,934",176,35,6
2025-04-06,google,google_pmax_2025,AT,ios,337.54,"11,430",347,90,15
2025-08-28,instagram,ig_app_install,IE,ios,114.29,"5,214",57,16,3
2025-10-13,affiliate,aff_winter,HR,ios,55.29,"10,040",92,15,1
2025-07-20,affiliate,aff_spring,DK,android,74.76,"6,668",66,9,1
2025-09-20,twitter,x_web_conversions,LV,android,94.11,"6,098",154,22,3
2025-07-20,facebook,fb_app_install,AT,ios,258.8,"10,891",231,50,6
2025-08-30,affiliate,aff_winter,CZ,android,47.72,"7,565",165,9,1
2025-01-17,tiktok,tt_app_installs,HU,ios,240.06,"12,159",611,76,19
2025-09-15,instagram,ig_reels_push,HU,android,113.79,"4,863",217,23,3
2025-11-13,affiliate,aff_autumn,BG,android,64.21,"12,093",289,25,4
2025-04-09,google,google_pmax_2025,AT,android,184.13,"9,757",299,31,2
2025-01-29,twitter,x_web_conversions,EE,ios,77.86,"6,782",175,31,4
2025-04-02,google,google_pmax_2025,SK,ios,206.45,"8,683",311,43,10
2025-01-29,instagram,ig_retargeting,BG,android,154.07,"21,657",591,140,13
2025-08-10,affiliate,aff_autumn,IT,ios,71.68,"16,838",164,15,2
2025-04-01,google,google_pmax_2025,HU,android,81.57,"6,402",214,53,12
2025-07-20,tiktok,tt_spark_ads,SE,ios,181.32,"11,186",240,75,14
2025-05-31,tiktok,tt_app_installs,ES,ios,46.52,"5,987",193,30,5
2025-08-31,twitter,x_awareness,SI,android,28.43,"6,992",169,28,3
2025-06-15,instagram,ig_app_install,BG,android,129.33,"10,162",136,27,6
2025-04-24,tiktok,tt_creator_push,IE,android,84.53,"7,290",254,58,14
2025-11-19,google,google_search_brand,GR,ios,186.54,"18,954",1113,124,14
2025-12-27,affiliate,aff_autumn,PL,android,64.36,"6,824",28,2,0
2025-01-19,facebook,fb_retargeting,AT,ios,127.98,"5,894",102,13,1
2025-05-10,twitter,x_app_installs,SE,android,44.72,"6,978",58,13,3
2025-10-17,tiktok,tt_app_installs,IE,ios,312.56,"14,292",703,71,12
2025-12-05,affiliate,aff_winter,CY,ios,12.37,"6,109",127,18,1
2025-02-01,instagram,ig_app_install,PT,ios,243.55,"13,259",348,43,3
2025-07-26,tiktok,tt_creator_push,PL,android,72.87,"5,593",199,32,1
2025-05-01,facebook,fb_brand_awareness,PL,android,57.97,"8,444",161,52,6
2025-03-13,affiliate,aff_autumn,DK,android,82.35,"6,831",149,23,2
2025-11-06,instagram,ig_retargeting,CY,ios,96.23,"6,539",137,17,3
2025-01-15,affiliate,aff_autumn,HR,android,77.5,"5,948",28,3,0
2025-05-02,twitter,x_web_conversions,BG,ios,46.41,"4,632",111,17,1
2025-07-22,tiktok,tt_spark_ads,PL,android,47.56,"7,284",345,90,21
2025-03-28,tiktok,tt_conversion_2025,LV,ios,44.53,"7,092",184,30,6
2025-09-25,facebook,fb_conversion_2025,CY,android,138.39,"13,879",295,81,18
2025-05-01,instagram,ig_app_install,BE,ios,127.1,"11,192",271,76,8
2025-01-09,affiliate,aff_spring,IT,android,85.52,"13,080",225,33,6
2025-07-14,instagram,ig_retargeting,EE,ios,198.11,"8,905",271,36,2
2025-04-12,instagram,ig_retargeting,FI,android,134.95,"7,766",293,55,9
2025-10-18,google,google_youtube_video,HU,ios,132.02,"5,905",329,37,6
2025-06-22,instagram,ig_story_launch,SI,android,104.18,"4,462",143,35,7
2025-01-09,facebook,fb_brand_awareness,PT,ios,218.96,"14,769",412,124,35
2025-12-29,affiliate,aff_autumn,IE,android,34.42,"8,627",86,6,1
2025-10-18,twitter,x_app_installs,DE,ios,81.83,"6,427",118,16,2
2025-05-01,twitter,x_web_conversions,BE,ios,244.28,"16,221",374,27,4
2025-07-12,facebook,fb_conversion_2025,PT,ios,224.77,"13,194",299,54,7
2025-06-03,tiktok,tt_spark_ads,CZ,android,183.71,"11,572",380,108,10
2025-05-16,tiktok,tt_spark_ads,CZ,android,178.33,"10,057",539,147,37
2025-10-31,tiktok,tt_conversion_2025,GR,ios,212.77,"12,513",320,69,5
2025-03-29,instagram,ig_story_launch,CZ,android,176.99,"7,831",327,88,17
2025-10-31,google,google_pmax_2025,EE,ios,194.52,"9,850",343,34,6
2025-11-24,tiktok,tt_spark_ads,PT,android,40.6,"4,194",225,34,2
2025-08-16,google,google_youtube_video,NL,android,140.25,"14,194",857,194,18
2025-10-01,tiktok,tt_spark_ads,LT,android,287.04,"17,349",554,91,10
2025-10-05,twitter,x_awareness,MT,android,80.1,"9,411",254,47,3
2025-09-28,instagram,ig_retargeting,FI,android,178.83,"13,915",386,91,21
2025-05-19,affiliate,aff_summer,SE,ios,93.37,"14,171",346,48,3
2025-09-14,facebook,fb_conversion_2025,IE,ios,53.53,"5,832",101,31,3
2025-02-18,google,google_search_brand,IE,ios,146.29,"11,977",265,39,10
2025-03-14,twitter,x_retargeting,DE,android,99.38,"6,399",75,13,1
2025-08-01,twitter,x_awareness,HR,ios,116.32,"6,726",126,25,5
2025-08-10,affiliate,aff_winter,IE,ios,24.1,"7,494",80,8,1
2025-05-03,tiktok,tt_creator_push,RO,android,91.34,"5,004",269,43,6
2025-01-09,instagram,ig_retargeting,SK,android,51.42,"7,967",207,31,8
2025-06-24,affiliate,aff_winter,NL,android,69.86,"9,889",47,7,1
2025-02-15,twitter,x_web_conversions,FI,android,137.31,"8,572",223,40,7
2025-03-11,instagram,ig_app_install,CY,ios,167.9,"7,234",185,20,5
2025-03-31,google,google_youtube_video,ES,android,41.75,"4,908",129,15,3
2025-06-22,facebook,fb_retargeting,CY,ios,113.05,"4,570",64,11,1
2025-11-22,google,google_youtube_video,IT,ios,55,"3,066",66,12,1
2025-09-22,google,google_pmax_2025,LV,android,174.4,"5,595",197,33,3
2025-09-03,instagram,ig_reels_push,HR,android,190.29,"11,338",387,88,12
2025-10-30,affiliate,aff_winter,IT,ios,73.13,"5,962",34,4,1
2025-10-31,instagram,ig_retargeting,PL,ios,282.75,"13,123",400,76,12
2025-07-12,facebook,fb_conversion_2025,IT,ios,159.14,"12,314",355,46,4
2025-12-07,instagram,ig_retargeting,IT,ios,191.12,"8,379",157,46,7
2025-05-21,affiliate,aff_winter,MT,android,59.48,"7,787",176,16,2
2025-11-28,google,google_search_brand,RO,android,148.21,"9,855",663,63,18
2025-11-29,tiktok,tt_creator_push,SI,android,36.8,"7,676",402,67,8
2025-11-04,facebook,fb_brand_awareness,DK,android,52.95,"4,624",144,25,7
2025-06-22,affiliate,aff_spring,PT,ios,65.53,"7,172",63,8,0
2025-08-22,twitter,x_retargeting,DK,ios,72.75,"5,203",120,17,3
2025-03-16,facebook,fb_app_install,CY,ios,156.89,"7,656",81,25,3
2025-02-12,facebook,fb_app_install,SK,android,60.82,"4,022",93,25,6
2025-02-06,twitter,x_awareness,CY,android,48.25,"6,261",100,11,1
2025-10-25,google,google_display_retargeting,DK,ios,149.47,"8,443",483,73,9
2025-07-01,tiktok,tt_creator_push,PT,android,77.95,"7,246",255,39,8
2025-04-05,facebook,fb_retargeting,RO,android,122.44,"7,108",87,19,4
2025-03-27,tiktok,tt_app_installs,RO,ios,24.2,"3,291",136,43,10
2025-08-20,tiktok,tt_app_installs,DE,android,47.72,"3,289",70,12,2
2025-10-23,twitter,x_awareness,IE,ios,189.61,"12,596",205,39,4
2025-08-21,facebook,fb_conversion_2025,IE,android,262.85,"13,971",188,40,7
2025-06-30,twitter,x_app_installs,HR,ios,138.86,"15,315",412,67,10
2025-10-27,instagram,ig_reels_push,NL,android,393.88,"19,148",367,73,10
2025-09-27,facebook,fb_retargeting,GR,ios,49.72,"4,087",140,43,4
2025-08-12,affiliate,aff_winter,BG,ios,126.66,"10,397",224,21,1
2025-07-21,google,google_pmax_2025,HU,ios,29.89,"3,081",188,23,2
2025-01-23,tiktok,tt_spark_ads,ES,ios,81.44,"9,994",172,19,1
2025-12-04,twitter,x_app_installs,DK,ios,54.44,"4,674",99,11,2
2025-03-10,google,google_pmax_2025,PL,ios,56.85,"5,346",295,68,16
2025-04-12,facebook,fb_conversion_2025,BE,android,168.15,"10,389",353,100,10
2025-11-06,instagram,ig_app_install,GR,android,79.84,"6,671",300,52,14
2025-02-21,tiktok,tt_spark_ads,BG,ios,40.51,"4,041",73,18,4
2025-03-09,google,google_display_retargeting,LT,ios,299.08,"13,943",870,110,13
2025-12-24,google,google_display_retargeting,LV,android,181,"7,234",163,45,11
2025-10-04,tiktok,tt_spark_ads,GR,ios,145.64,"9,733",267,36,4
2025-07-29,instagram,ig_app_install,NL,ios,137.87,"6,838",109,25,5
2025-10-16,facebook,fb_brand_awareness,LT,android,180.6,"8,978",212,49,7
2025-01-28,tiktok,tt_spark_ads,IT,ios,140.51,"14,460",589,148,6
2025-02-04,tiktok,tt_creator_push,LU,android,151.16,"13,409",594,188,29
2025-06-15,facebook,fb_app_install,NL,ios,165.46,"9,475",304,42,5
2025-01-06,instagram,ig_story_launch,ES,ios,69.44,"6,759",302,88,19
2025-08-02,tiktok,tt_conversion_2025,LV,ios,145.07,"13,503",559,114,27
2025-05-01,tiktok,tt_app_installs,HR,android,132.96,"9,026",426,121,8
2025-04-06,twitter,x_retargeting,IE,android,38.69,"10,429",278,53,9
2025-03-13,facebook,fb_app_install,MT,android,141.12,"12,640",378,124,22
2025-08-30,tiktok,tt_creator_push,GR,ios,87.66,"9,405",430,59,6
2025-03-12,affiliate,aff_spring,CZ,android,94.43,"8,790",128,16,2
2025-05-16,facebook,fb_brand_awareness,BE,android,133.27,"7,128",137,44,13
2025-03-15,facebook,fb_conversion_2025,LU,ios,66.56,"4,052",73,12,1
2025-01-07,google,google_display_retargeting,FI,android,155.1,"10,228",554,87,14
2025-04-23,affiliate,aff_winter,MT,android,30.23,"3,022",56,7,0
2025-03-04,tiktok,tt_spark_ads,IT,ios,97.63,"10,639",157,47,3
2025-01-19,twitter,x_awareness,EE,android,166.51,"14,475",254,47,9
2025-09-16,instagram,ig_retargeting,MT,ios,258.42,"16,718",508,56,8
2025-08-09,google,google_display_retargeting,HU,android,205.2,"8,620",392,87,12
2025-12-03,affiliate,aff_spring,HR,android,52.46,"9,880",115,16,3
2025-01-01,affiliate,aff_autumn,DE,ios,71.15,"8,154",160,13,1
2025-09-15,facebook,fb_conversion_2025,LU,android,181.29,"13,633",282,98,5
2025-12-02,tiktok,tt_creator_push,LU,android,187.97,"10,439",422,70,14
2025-09-26,twitter,x_web_conversions,AT,ios,87.83,"10,809",113,13,2
2025-06-22,facebook,fb_retargeting,ES,android,36.03,"2,223",53,17,1
2025-09-21,instagram,ig_retargeting,SE,android,87.67,"10,215",139,14,1
2025-10-15,instagram,ig_story_launch,SI,android,106.57,"9,899",239,30,2
2025-11-22,tiktok,tt_conversion_2025,FI,android,79.88,"12,402",164,47,6
2025-07-17,facebook,fb_conversion_2025,ES,ios,316.41,"13,986",407,90,21
2025-01-10,instagram,ig_reels_push,CY,android,131.08,"11,825",362,92,25
2025-09-05,google,google_youtube_video,HR,ios,43.99,"2,790",141,27,7
2025-10-02,facebook,fb_brand_awareness,SE,ios,78.3,"7,758",139,44,6
2025-02-07,facebook,fb_brand_awareness,CY,ios,355.84,"12,960",305,71,14
2025-09-11,affiliate,aff_autumn,SI,ios,146.87,"11,518",73,6,0
2025-05-09,twitter,x_web_conversions,LV,android,128.47,"17,309",359,54,4
2025-06-20,tiktok,tt_creator_push,SK,ios,87.79,"4,797",125,23,5
2025-10-03,facebook,fb_conversion_2025,CY,android,69.93,"3,529",73,13,3
2025-01-08,instagram,ig_story_launch,PL,android,243.19,"19,300",197,58,14
2025-03-09,instagram,ig_app_install,SI,ios,192.78,"10,464",425,93,15
2025-06-18,facebook,fb_brand_awareness,BG,ios,51.15,"5,300",80,21,6
2025-02-25,facebook,fb_app_install,SE,ios,123.99,"10,173",160,39,6
2025-11-28,affiliate,aff_summer,CY,ios,183.46,"13,815",285,25,1
2025-10-08,google,google_pmax_2025,LV,ios,132.12,"4,028",219,42,7
2025-01-05,affiliate,aff_winter,GR,android,123.4,"11,276",80,9,1
2025-12-23,affiliate,aff_autumn,LV,ios,130.85,"17,440",140,15,2
2025-09-23,twitter,x_retargeting,HR,android,80.53,"9,745",285,30,6
2025-05-15,facebook,fb_brand_awareness,GR,android,68.75,"9,068",189,35,4
2025-03-18,google,google_youtube_video,HU,android,189.03,"9,997",206,30,8
2025-10-05,tiktok,tt_spark_ads,BE,android,223.17,"13,054",314,58,9
2025-05-12,twitter,x_web_conversions,DK,android,39.78,"4,478",57,12,2
2025-10-04,google,google_search_brand,AT,android,222.44,"15,258",409,105,30
2025-02-27,instagram,ig_retargeting,SE,android,175.87,"7,684",126,20,1
2025-05-22,instagram,ig_story_launch,PT,android,183.08,"16,297",724,95,18
2025-06-09,instagram,ig_story_launch,NL,ios,116.05,"11,677",272,56,9
2025-12-16,affiliate,aff_spring,CY,ios,109.23,"11,046",199,14,3
2025-01-15,twitter,x_app_installs,SI,android,12.93,"2,315",36,4,0
2025-05-25,instagram,ig_app_install,IT,ios,47.69,"7,580",313,58,9
2025-12-15,google,google_pmax_2025,LV,ios,137.86,"10,872",304,33,6
2025-01-07,tiktok,tt_app_installs,SI,ios,74.24,"7,553",203,51,6
2025-09-03,google,google_youtube_video,ES,ios,46.09,"4,277",217,22,2
2025-12-12,facebook,fb_conversion_2025,BE,ios,235.5,"9,348",239,54,8
2025-03-23,facebook,fb_app_install,HU,ios,371.79,"18,093",562,178,31
2025-11-17,tiktok,tt_app_installs,AT,ios,56.44,"5,210",239,49,5
2025-07-23,instagram,ig_story_launch,GR,ios,97.9,"4,663",84,24,2
2025-10-15,affiliate,aff_summer,IT,android,86.29,"7,994",64,10,1
2025-12-18,twitter,x_retargeting,LU,ios,168.72,"9,810",259,32,5
2025-04-01,instagram,ig_reels_push,FR,ios,83.41,"13,004",585,135,15
2025-04-19,google,google_youtube_video,BG,ios,454.5,"13,837",295,77,16
2025-05-18,facebook,fb_conversion_2025,MT,android,304.13,"11,712",149,29,7
2025-12-11,tiktok,tt_app_installs,SE,android,170.25,"8,836",447,98,7
2025-04-09,tiktok,tt_conversion_2025,RO,android,121.29,"10,583",305,58,5
2025-10-16,affiliate,aff_autumn,FR,ios,28.04,"7,970",135,14,0
2025-07-13,instagram,ig_app_install,DK,ios,184.03,"9,660",411,64,7
2025-05-29,tiktok,tt_conversion_2025,SE,android,152.2,"13,820",666,84,17
2025-02-11,tiktok,tt_spark_ads,CY,ios,29.19,"7,282",307,59,14
2025-08-14,google,google_youtube_video,LU,android,150.58,"10,383",720,152,45
2025-04-03,google,google_display_retargeting,SK,android,186.52,"5,824",178,48,3
2025-09-02,affiliate,aff_spring,FR,ios,59.09,"5,210",45,4,0
2025-01-07,facebook,fb_app_install,RO,ios,129.59,"10,719",296,65,15
2025-08-14,facebook,fb_brand_awareness,PT,ios,11.41,982,32,8,1
2025-10-10,facebook,fb_conversion_2025,PT,android,135.33,"9,758",286,74,9
2025-05-21,facebook,fb_conversion_2025,BG,ios,56.48,"9,254",254,62,9
2025-06-17,twitter,x_awareness,FI,ios,30.81,"5,911",166,31,2
2025-08-29,instagram,ig_story_launch,HR,android,216.81,"10,420",464,126,28
2025-06-13,affiliate,aff_spring,SK,ios,86.05,"13,064",275,30,5
2025-05-19,affiliate,aff_spring,EE,android,53.21,"8,648",95,10,1
2025-09-16,tiktok,tt_conversion_2025,HU,ios,79.94,"6,861",252,51,7
2025-09-26,facebook,fb_app_install,BE,ios,223.14,"9,576",297,95,11
2025-07-13,affiliate,aff_winter,MT,ios,132.13,"17,327",402,37,4
2025-05-22,twitter,x_web_conversions,BG,android,89.98,"10,410",177,14,2
2025-05-01,twitter,x_app_installs,SK,ios,98.9,"6,432",99,9,2
2025-06-11,google,google_search_brand,CZ,ios,201.82,"8,063",230,29,5
2025-12-10,google,google_pmax_2025,BG,android,182.28,"5,558",183,46,7
2025-02-10,twitter,x_web_conversions,NL,ios,181.72,"11,052",211,31,6
2025-01-09,twitter,x_web_conversions,BE,android,31.56,"3,918",88,14,3
2025-04-16,affiliate,aff_spring,PL,android,107.3,"13,469",124,12,1
