invoice_id;user_id;plan_id;plan_duration;transaction_date;subscription_price;discount_applied;fees_charged;amount_paid
NcNoGG4dR4;YKH96/+5Ut;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
EBaYN+mlCT;6dmU1xCWYe;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$0,00;$30,00
Vx5NzB0ePW;6Wj4p/dBIe;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
qje4YCbJ0t;8iyU53g6i3;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$0,00;$30,00
0bb3ayrAaH;kppn3zmZVX;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
WQqxrY9kzH;X9UicNe60N;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
QfS7KE9VNK;WcI9HrH8ek;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
/E2mHneEVa;Lhj6Cv3EPk;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
A/iFFx9C/L;x9TXb1fQfv;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
AEGfLQ3csK;yHc3Y/cV+h;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$0,00;$30,00
65hvMdVm8r;a2DB1O5FFs;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
3UejD618kk;SgkO0mXRsH;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
QgDELCHNCC;c06s9Surbq;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
pWC0voRpSR;6/7hdkrLbx;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$0,00;$30,00
eyW0P/idPa;PaQfV8tEsp;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
Hhxv3oclyX;p5u2kUhFLG;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$2,64;$27,36
/daVD4/Nty;+meHb55dWV;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
P1DcYQELyb;biP8+t4p9R;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$3,09;$26,91
wZnOC+P13A;ijOqpLzy6U;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$2,64;$27,36
2FyQnTuNFw;fjOrw2B6ml;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
67DQtk23MP;TG0gny0k86;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
itiCuFFcWK;HEJ37ik2IH;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
83idfyTaZI;6+vJunwrgT;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$3,09;$26,91
e83DZiWbot;t5rq1vbChf;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$3,09;$26,91
Zp4dgMqDEu;+e9LVxqjx9;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
Hrfd/EXTf8;MS9tVGFyB4;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
tY/z9AjQMD;Nde+6DXXy4;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
uBiRaFANee;7tmIj9uxXd;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
JQ8Qu2k9GE;meWA2h/yTi;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
TzlKy/f4Go;otH/bhJgOW;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
yVLRG5pCoW;y5DiovC9Pp;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$0,00;$30,00
jk3dmjtd5c;U0Z16WbbW5;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
rfSHxzU3bi;Jfs2TTm+OI;3ZksraziGv;Monthly;2023-02-21;$30,00;$3,00;$2,88;$24,12
hEAftgVVzI;CeTqx7R8si;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
Y1Vp45tEhL;V34GwL1fkk;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$2,64;$27,36
DaEI0EDSsc;0/bPj8ABG7;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$3,09;$26,91
1whqtEIIhJ;L7HQmJFGKv;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$3,09;$26,91
eGoxVuxqjL;BA5uRsL0uJ;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$2,64;$27,36
DQwVQAPiJ9;alLHsWNJ44;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,67;$28,33
EvxPJRXfhO;vwq8rl8PCf;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
H7oR0B4K9c;2aYQ+UAkDj;3ZksraziGv;Monthly;2023-02-21;$30,00;$0,00;$1,97;$28,03
wWBTEJFZKP;PryyqXXzFK;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$0,00;$30,00
BVj06mEHTb;lNaADjF/Nw;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
5W7am/H9as;oiHbZAMI97;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
ZascLHLgbt;/KOjWaDhN1;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
yZBk+VMSTG;3GKoI6QFnK;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
GA6V641e1F;C+LXJub3D+;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
mDSNz7AAoq;Om3XAc8VOi;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
27zKsnkcHq;t+e4Da91Tr;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
PS8k5kI/1p;iss42OrQpc;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
00Kq0RZguL;rbkw78gY0y;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
lQcJZFoP9k;bQvQxiot3v;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
Mlm8gL5n75;d3vH22WslN;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$3,09;$26,91
ILHTsMPz3x;KBnNEwaeNq;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$0,00;$30,00
G5HJ/72nx5;678DJGsPBA;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
rHX/g63hHD;gziNH3ETa5;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
nh94pCnSlk;0jdHOPBGp8;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
gCv+rCRsXr;ukYfbwEJPO;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$3,09;$26,91
QofLqtmb5E;fK2Ajl2h5T;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
5f5hF4nceL;4vV7KHaPpQ;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
GdXmwFDsxU;KtSPtzQWal;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$0,00;$30,00
0ltKEInZfX;SSpBD437AF;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
F+IXzTXbtC;hqYCsmOQ9R;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
g4133Hg6V9;CRAvJ8Dc3N;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
gjnuhQa7kY;jsQGzTREQF;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$0,00;$30,00
OJtQlLxnKc;dciha4lth7;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
WbKQuUP3Jf;Psr28M3XVt;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
A6xq/NCA7f;HJyJ6rk+hT;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$3,09;$26,91
hZxwznj8iI;OFsfx4jAPl;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
dksgL+yphr;ZG/8XG1HMH;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,67;$28,33
PXfuhL+lLO;Ye+520SLHn;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
XfSg+r4djb;LgZ+u8XYPO;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$2,64;$27,36
OdgLExe9Dn;w3Lv7tlsO0;3ZksraziGv;Monthly;2023-02-22;$30,00;$0,00;$1,97;$28,03
oIcV1atcAY;M9tMc1f2u8;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
82MNEN3J6H;LMdeg96PzM;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
ZpOF15/4jw;hzooN5mYVF;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$2,64;$27,36
kDSX/EXpcS;rur60XEiPv;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
c5JkoYeNfm;MJVy6RjfBC;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
r5JppPFKIk;SbF9D1CAIB;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
pc3ix3phfH;7CVDoT2k8n;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
gcKw0dNynD;kfgYBGxsnA;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
aCL1W9CZb8;4fB2satng3;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
GZzvIlDxpF;ae2xjT4bWz;4tWDsR5/vb;Annual;2023-02-23;$275,00;$0,00;$0,00;$275,00
fsZ4zgnsl4;4u9R9mIMKa;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
jDU+6exiCF;t+dMP5O9Z3;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
52TFiK0THz;u7tZhruPBJ;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
WykhK8qtnM;WzmdmKAiSc;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
+e01ZO85OO;M+68vQyBbK;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
6rGNdx6loB;oAVLlw1KQl;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
VJuKG4KXeT;n7qcMXfJaF;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
L23i2Z56a7;AzZycijhzO;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
iUp8V+Y+ob;50MndEQMke;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
7GQfmM/nNa;nhr5RHEf6X;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
KEJsBmOX9S;4sPHHoffs/;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
yP17up7j6W;PyeTU+s7zC;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
DEp77iTjwu;3gCmOMPEmV;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
8pjxaZjvA1;4BNskHIuyB;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
Ie5aYDaLoV;bHgHpuuIIE;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
LMKeXQM1lR;XCPxflW8Pj;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$3,09;$26,91
Y9MvS6w3pJ;lrt38EoTLe;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
Lq5k4FWbMB;WIbJhvLH4o;4tWDsR5/vb;Annual;2023-02-23;$275,00;$0,00;$14,28;$260,72
IYWl+NwoPT;AcsVtWej//;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
mUN+cZQFW4;nSZ/ZM3fMQ;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
be3zif2oHj;sDRDHzHGTZ;4tWDsR5/vb;Annual;2023-02-23;$275,00;$0,00;$14,28;$260,72
cFW6u68q+g;gpcDrQy/Ne;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
O78zYvh9k2;7Kwxu2lr6E;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
XWhtfc/wf8;/hz9R1qt21;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$0,00;$30,00
e0xXOIbzL6;5nba1ChhYt;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
bGEoP/wf7f;uTmuGUufM1;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
TsMo71/BR2;b4W6xOzqZA;4tWDsR5/vb;Annual;2023-02-23;$275,00;$0,00;$21,59;$253,41
ui7koHFiRP;bgVfi3wiA7;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,67;$28,33
QNvou/qJCn;iILh0fLyk6;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$2,64;$27,36
0Ic66B7XpT;BpVk7bUPYW;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
y7/FTe6XXX;kDIfxMNB1d;3ZksraziGv;Monthly;2023-02-23;$30,00;$0,00;$1,97;$28,03
AjQ+Orx7G9;R+nGaQtBOb;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$3,09;$26,91
nnykixhMss;N5o8Td/7P0;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
s+7DojHwYb;jKkQdgUV0Q;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
C9jzRYDas9;ohfKMDMtjL;4tWDsR5/vb;Annual;2023-02-24;$275,00;$0,00;$0,00;$275,00
5PiwgzOEEc;M89Bh/ouvF;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$3,09;$26,91
/uYBH2K9AS;yoe4A9Dc7P;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
tarAGHZ6T3;es35PFG6rh;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
nhrflQQy/E;MzEcMFouWj;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
2U9z69X2e1;yLSAKjvWSv;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
U9gmGy7Dz9;LT0v348paS;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
OCxGfGLTqp;Fy2Cn0yRyX;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
EbZ68VGxCk;DaR1jnh+nV;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
d28vBgkn/k;HKnwKvVC9m;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$0,00;$30,00
TWN4mQXZXL;EWQCr9B8Q7;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
GPMP1jGFA6;2MIwps3dDV;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
Ue1cuLNTID;ALvE1SgMDG;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
fY9oA8vrDP;0lELab5qL2;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
mUNgXg5N5C;7bGVhT3THI;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
Ym1TPTPBpd;MYrmEi3pz2;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$0,00;$30,00
dtq3fRTtaS;3ZZyz/yrNy;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
rPV8XJym4T;xdo9jkQRj2;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
ZveCSumJQ9;oaFEOseANc;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
4iWz3Sd/Kz;1tFD6r6eF7;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
fQYPc4Vrha;sPT3PUwIyW;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$0,00;$30,00
vQhTaytk4o;fd1Cm4dAv6;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
E24Xo9LaR9;+QkIJt2tkO;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$3,09;$26,91
AtOmw+lS3J;uBOGmZCtuB;4tWDsR5/vb;Annual;2023-02-24;$275,00;$0,00;$14,28;$260,72
0X2ohKOI4H;SQnNn65HzP;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
NxiXbZkLRu;4BXvuG3+vb;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
+NP0/WqHIG;QU+SLNJALk;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
JTyft/Ba4R;mJj9ZaDh7l;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$2,64;$27,36
w3spx5gWFe;PLp1P2QHHL;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
m5P9nEUJge;BnIX0fG44H;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$3,09;$26,91
thlQTM2viX;/YRf1ZxoQi;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
wUQC1vQn4e;A6l4pSOQLT;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,67;$28,33
nB/eQzc46V;45pUcK32S8;3ZksraziGv;Monthly;2023-02-24;$30,00;$0,00;$1,97;$28,03
QlX0oKtTiX;W2us+qv1NR;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
VZePJGNape;n3vTzUeq6o;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
3cmq/raKsV;7AxplJovjI;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
ptg536yaTn;oP60bBwts1;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
+plU4uVjzE;F4sHgnuxxu;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
9jf2UDB8ni;BXgz12+hOi;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
nm263xidc7;tQDSY/Kpe9;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
Pu5NPfKGVt;ref3LaShxc;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
4uiaJUQGzG;oO3ZnlBZg9;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
Pn8kBQF3+d;teSAAVHjSH;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
iPE2UxijZw;5U+mzq5ja4;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
io0yXhpu7S;M/5NiPH5Ro;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
cd9VZr9l1W;vnQ+Jy1Dei;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
KQGXNVJA6d;7Kx8Xwh/OC;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
kQHnuXaG41;d5l+Vmyj4Q;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
oCPTo18BkR;5wIsJEzesM;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
jshQbjYkfR;jsPgkzGN7l;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
Vhk3KsWmbD;lX9/c2yH7v;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
JamZbntBZ5;OSKmXRxmmb;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
/+Mc+CmVC8;TD5TbW+LOx;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
o9puH1hiE1;Xe47iBEtgn;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
dnDQcTaZRo;u2NwpR3lDj;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
lE25gq7P9o;EkDd3ryX1u;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
U4aOwNPYYW;HSUi/ToElf;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
s2UT3oXxqj;HsufRhywu0;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
51rlks/Oi7;Bg/gQeHwme;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$3,09;$26,91
CSD4V/Npme;rB1lr5lL/T;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
QG7bj90azz;CGOMdKuZZs;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
nfebknumwV;ywxz3ipueY;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
83oL31d6qf;ikXMNGeVyE;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
kk5AiQRWUY;KQc/0eR8hc;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
/fAvD0pUUa;kNL4fps0zC;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
bYSPxYLOfP;ZfRZ/JxARJ;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
Ho5NntZuKU;tOH9Iakqqz;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$0,00;$30,00
V/WBceM/Qc;vwc3R+jyoZ;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
6tDVUvK81C;Selr7oo8OI;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,67;$28,33
RPsocgwXbL;SLytHhj/4w;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
W8qOp9HAmz;GPIPJ33GCO;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$2,64;$27,36
cUPNGi0L26;0lD/VoMP2/;4tWDsR5/vb;Annual;2023-02-25;$275,00;$0,00;$14,28;$260,72
ezc7DiIoqJ;/AtujmbEmS;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$1,97;$28,03
3wbSFyU6fh;ayeeOYVbGz;3ZksraziGv;Monthly;2023-02-25;$30,00;$0,00;$3,09;$26,91
l+DDtbVj87;Dgw3OZOeEt;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$0,00;$30,00
jAXyJwDJu/;TuEJJja6gB;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
5745/A3ngT;4ek5CJgBGa;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$0,00;$30,00
jOmtt4TbFA;ogWWFqLeVq;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
trIYMLu1R0;iDn2uz5DwT;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$2,64;$27,36
lH9OzJqzfZ;SvA4oK2EFt;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
Nxpd3O/FdX;QgEa7ZkVNJ;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
V9VszfDGM5;seqZfRI/k9;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
IXTCTMLiV4;TlKBkuZKjP;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
xGkq5TTFNf;yAbDFxh081;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
Hq6wcLVMZS;4iouqcUgTk;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
fctWXadRHc;XUJxdqljXd;3ZksraziGv;Monthly;2023-02-26;$30,00;$7,50;$1,68;$20,82
y+uY8Z2lds;sbt20ANA55;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
2TO2KpooW5;F/zX77qzFt;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
XDwcZcGgog;gFOPbKD5hu;4tWDsR5/vb;Annual;2023-02-26;$275,00;$0,00;$14,28;$260,72
8MopyC+5uL;byr199mnd6;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
rYey1YdJJf;auSiGds6it;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$0,00;$30,00
PErGii4T+3;eh2in86LgB;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
oNB4dA3Z+N;JiE4eWDkVW;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
P+QwS7COS/;rcr53eaz6z;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
fvNVK17yzM;AR2EZQUHMd;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
F6Ma2cgjHN;5xQpxmD2sP;3ZksraziGv;Monthly;2023-02-26;$30,00;$3,00;$2,88;$24,12
9Xm0vgw9Uh;+hR3qo1jZy;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$2,64;$27,36
I2I6GHx48+;9Jhwe/34K6;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$3,09;$26,91
Gc4CmXkRrE;jg7InF6Um5;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
6u+82CJ3zS;QygrnpX7/e;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
XiZ2NPveph;AYPvD8XJ9T;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
IBFH1hWSNJ;BmxjlLImsu;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
xnMwz9K/UN;0vvsUcWfTe;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$0,00;$30,00
VpQ24OpNnW;z6PLvNCXEv;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
bESM5KyNEL;V4nEdHEAb7;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$2,64;$27,36
5pUYllGmU9;joPK1XJNba;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
